Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00216.fits	0	60212.45701607643	2460212.4570160764	NaN	NaN	0	1.215955	NaN	-10.3	40	NaN	NaN	3935591.1250087405	42068	44.56373140329715	2487
r_pp_light_00217.fits	0	60212.45756093785	2460212.457560938	NaN	NaN	0	1.216595	NaN	-10.4	40	NaN	NaN	4525951.84561527	38934	45.33087633087633	2442
r_pp_light_00218.fits	0	60212.45810528938	2460212.4581052894	NaN	NaN	0	1.217235	NaN	-10.4	40	NaN	NaN	4223553.608625598	42192	45.107679804957336	2461
r_pp_light_00219.fits	0	60212.45864956034	2460212.4586495603	NaN	NaN	0	1.217878	NaN	-10.4	40	NaN	NaN	4314188.92023898	40389	45.107317073170734	2460
r_pp_light_00220.fits	0	60212.45919288229	2460212.4591928823	NaN	NaN	0	1.218522	NaN	-10.4	40	NaN	NaN	4086903.3006521044	40656	43.985154639175256	2425
r_pp_light_00221.fits	0	60212.4597392939	2460212.459739294	NaN	NaN	0	1.219173	NaN	-10.4	40	NaN	NaN	4284499.500018823	38444	43.88713692946058	2410
r_pp_light_00222.fits	0	60212.4602827318	2460212.460282732	NaN	NaN	0	1.219822	NaN	-10.4	40	NaN	NaN	4344355.111924881	38450	46.20811570912013	2489
r_pp_light_00223.fits	0	60212.460827141535	2460212.4608271415	NaN	NaN	0	1.220477	NaN	-10.4	40	NaN	NaN	4314667.109753349	38452	46.063980058163686	2407
r_pp_light_00224.fits	0	60212.461370925885	2460212.461370926	NaN	NaN	0	1.221119	NaN	-10.4	40	NaN	NaN	4451569.324164693	39192	45.408496732026144	2448
r_pp_light_00225.fits	0	60212.461915544234	2460212.4619155442	NaN	NaN	0	1.221793	NaN	-10.4	40	NaN	NaN	4767746.288676717	40143	46.14308489438023	2509
r_pp_light_00227.fits	0	60212.46300377324	2460212.4630037732	NaN	NaN	0	1.223106	NaN	-10.4	40	NaN	NaN	4906361.312163827	39291	46.62407862407862	2442
r_pp_light_00228.fits	0	60212.46354790544	2460212.4635479054	NaN	NaN	0	1.223772	NaN	-10.4	40	NaN	NaN	4986574.430247453	36666	46.85737439222042	2468
r_pp_light_00229.fits	0	60212.46409121528	2460212.4640912153	NaN	NaN	0	1.224443	NaN	-10.4	40	NaN	NaN	4790864.955785457	37869	47.08490566037736	2438
r_pp_light_00230.fits	0	60212.46463599568	2460212.4646359957	NaN	NaN	0	1.225115	NaN	-10.4	40	NaN	NaN	4753003.255147715	37018	45.956053067993366	2412
r_pp_light_00231.fits	0	60212.46518143546	2460212.4651814355	NaN	NaN	0	1.225792	NaN	-10.4	40	NaN	NaN	4712764.707098582	37533	47.26845093268451	2466
r_pp_light_00232.fits	0	60212.465726273134	2460212.465726273	NaN	NaN	0	1.22647	NaN	-10.4	40	NaN	NaN	4760923.681339723	37366	46.057190219643594	2413
r_pp_light_00233.fits	0	60212.4662698498	2460212.46626985	NaN	NaN	0	1.227152	NaN	-10.4	40	NaN	NaN	4679219.708779294	39752	44.818737270875765	2455
r_pp_light_00234.fits	0	60212.46681428235	2460212.4668142824	NaN	NaN	0	1.227834	NaN	-10.4	40	NaN	NaN	5200225.806414943	36192	44.81773600326931	2447
r_pp_light_00235.fits	0	60212.46735846065	2460212.4673584606	NaN	NaN	0	1.228504	NaN	-10.4	40	NaN	NaN	4921261.932574877	37823	46.56129807692308	2496
r_pp_light_00236.fits	0	60212.467902801	2460212.467902801	NaN	NaN	0	1.229194	NaN	-10.4	40	NaN	NaN	5712348.945135814	38295	47.44649446494465	2439
r_pp_light_00237.fits	0	60212.4684473034	2460212.4684473034	NaN	NaN	0	1.229886	NaN	-10.4	40	NaN	NaN	5354755.385371112	38151	48.531665994352565	2479
r_pp_light_00238.fits	0	60212.468991088215	2460212.468991088	NaN	NaN	0	1.23058	NaN	-10.4	40	NaN	NaN	4857881.113082924	37786	47.32775510204082	2450
r_pp_light_00239.fits	0	60212.469535844866	2460212.469535845	NaN	NaN	0	1.231277	NaN	-10.4	40	NaN	NaN	5364484.9260579115	36748	46.46870047543582	2524
r_pp_light_00240.fits	0	60212.47007957194	2460212.470079572	NaN	NaN	0	1.231977	NaN	-10.4	40	NaN	NaN	4947199.193567493	38347	45.75752773375594	2524
r_pp_light_00241.fits	0	60212.47062603012	2460212.47062603	NaN	NaN	0	1.232682	NaN	-10.4	40	NaN	NaN	4955328.3416249035	37419	46.49854348730753	2403
r_pp_light_00242.fits	0	60212.4711693055	2460212.4711693055	NaN	NaN	0	1.233386	NaN	-10.4	40	NaN	NaN	6230277.017025014	35405	49.03612956810631	2408
r_pp_light_00243.fits	0	60212.47171358811	2460212.471713588	NaN	NaN	0	1.234092	NaN	-10.4	40	NaN	NaN	4668967.617083239	39344	46.16290322580645	2480
r_pp_light_00244.fits	0	60212.4722579862	2460212.472257986	NaN	NaN	0	1.234803	NaN	-10.4	40	NaN	NaN	4301843.759561193	40124	45.97061224489796	2450
r_pp_light_00245.fits	0	60212.472802245524	2460212.4728022455	NaN	NaN	0	1.235516	NaN	-10.4	40	NaN	NaN	5887667.786131979	38173	45.3032416906032	2437
r_pp_light_00246.fits	0	60212.473346597515	2460212.4733465975	NaN	NaN	0	1.236219	NaN	-10.4	40	NaN	NaN	5736369.00642022	39266	45.06542443064182	2415
r_pp_light_00247.fits	0	60212.473891782574	2460212.4738917826	NaN	NaN	0	1.236937	NaN	-10.4	40	NaN	NaN	4927341.247685626	39526	45.425277892136684	2429
r_pp_light_00248.fits	0	60212.474435798824	2460212.474435799	NaN	NaN	0	1.237657	NaN	-10.4	40	NaN	NaN	4745168.293246568	38784	45.56676194365047	2449
r_pp_light_00249.fits	0	60212.47498010425	2460212.4749801042	NaN	NaN	0	1.238381	NaN	-10.4	40	NaN	NaN	4239783.732320932	42776	46.02066638549135	2371
r_pp_light_00250.fits	0	60212.47552427091	2460212.475524271	NaN	NaN	0	1.239107	NaN	-10.4	40	NaN	NaN	4413633.480745724	40044	46.00489196901753	2453
r_pp_light_00251.fits	0	60212.47607076401	2460212.476070764	NaN	NaN	0	1.239839	NaN	-10.4	40	NaN	NaN	4113347.7414936856	41386	44.95706763872013	2469
r_pp_light_00252.fits	0	60212.47661563661	2460212.4766156366	NaN	NaN	0	1.240555	NaN	-10.4	40	NaN	NaN	3955409.2662464855	40871	42.91245376078915	2433
r_pp_light_00253.fits	0	60212.4771589702	2460212.47715897	NaN	NaN	0	1.241304	NaN	-10.4	40	NaN	NaN	4104628.343512479	40664	44.00167644593462	2386
r_pp_light_00254.fits	0	60212.47770350706	2460212.477703507	NaN	NaN	0	1.242025	NaN	-10.4	40	NaN	NaN	3898285.1617237628	39974	44.717443729903536	2488
r_pp_light_00255.fits	0	60212.47824822925	2460212.4782482293	NaN	NaN	0	1.242764	NaN	-10.4	40	NaN	NaN	4318531.82632431	35758	45.83250620347395	2418
r_pp_light_00256.fits	0	60212.47879158566	2460212.4787915857	NaN	NaN	0	1.243507	NaN	-10.4	40	NaN	NaN	4560807.02983292	37700	45.452202826267666	2406
r_pp_light_00257.fits	0	60212.47933636606	2460212.479336366	NaN	NaN	0	1.244252	NaN	-10.4	40	NaN	NaN	4173157.508524597	40886	45.738455079764904	2382
r_pp_light_00258.fits	0	60212.4798803241	2460212.479880324	NaN	NaN	0	1.245001	NaN	-10.4	40	NaN	NaN	3977322.80817095	40770	45.412607449856736	2443
r_pp_light_00259.fits	0	60212.48042456014	2460212.48042456	NaN	NaN	0	1.24575	NaN	-10.4	40	NaN	NaN	4088177.891194206	43468	44.54275092936803	2421
r_pp_light_00260.fits	0	60212.48096873844	2460212.4809687384	NaN	NaN	0	1.246503	NaN	-10.4	40	NaN	NaN	3834208.3145744703	43953	46.39692435577722	2406
r_pp_light_00261.fits	0	60212.481515729334	2460212.4815157293	NaN	NaN	0	1.247247	NaN	-10.4	40	NaN	NaN	4142124.736747465	40424	45.504252733900366	2469
r_pp_light_00262.fits	0	60212.48205952579	2460212.482059526	NaN	NaN	0	1.248004	NaN	-10.4	40	NaN	NaN	4072468.365502833	38606	45.500200561572406	2493
r_pp_light_00263.fits	0	60212.48260368081	2460212.482603681	NaN	NaN	0	1.248765	NaN	-10.4	40	NaN	NaN	3869483.6571269063	40949	45.095334685598374	2465
r_pp_light_00264.fits	0	60212.48314790521	2460212.483147905	NaN	NaN	0	1.249529	NaN	-10.4	40	NaN	NaN	3956491.448620873	38880	47.89559543230016	2452
r_pp_light_00265.fits	0	60212.48369252309	2460212.483692523	NaN	NaN	0	1.250296	NaN	-10.4	40	NaN	NaN	4332198.229798535	38864	43.57119136571191	2409
r_pp_light_00266.fits	0	60212.48423586832	2460212.4842358683	NaN	NaN	0	1.251064	NaN	-10.4	40	NaN	NaN	4396181.814529611	38533	46.06499382969971	2431
r_pp_light_00267.fits	0	60212.48478071764	2460212.4847807176	NaN	NaN	0	1.251819	NaN	-10.4	40	NaN	NaN	4610227.705065503	38883	45.461947626841244	2444
r_pp_light_00268.fits	0	60212.48532459512	2460212.485324595	NaN	NaN	0	1.252595	NaN	-10.4	40	NaN	NaN	4670664.9236892415	38009	46.72834008097166	2470
r_pp_light_00269.fits	0	60212.48586900486	2460212.485869005	NaN	NaN	0	1.253371	NaN	-10.4	40	NaN	NaN	4460596.75653597	37181	45.891304347826086	2484
r_pp_light_00270.fits	0	60212.48641325254	2460212.4864132525	NaN	NaN	0	1.254151	NaN	-10.4	40	NaN	NaN	4397131.637165282	38483	46.475886807493026	2509
r_pp_light_00271.fits	0	60212.486960173585	2460212.4869601736	NaN	NaN	0	1.254937	NaN	-10.4	40	NaN	NaN	4383666.018580756	38737	45.990057995029	2414
r_pp_light_00272.fits	0	60212.4875049307	2460212.4875049307	NaN	NaN	0	1.255723	NaN	-10.4	40	NaN	NaN	4132284.0467086593	36904	44.88156288156288	2457
r_pp_light_00273.fits	0	60212.488049236126	2460212.488049236	NaN	NaN	0	1.256495	NaN	-10.4	40	NaN	NaN	4293595.355553626	38392	44.545790554414786	2435
r_pp_light_00274.fits	0	60212.4885932873	2460212.4885932873	NaN	NaN	0	1.257285	NaN	-10.4	40	NaN	NaN	4458862.5702494355	37559	48.033870301528296	2421
r_pp_light_00275.fits	0	60212.48913798621	2460212.489137986	NaN	NaN	0	1.258078	NaN	-10.4	40	NaN	NaN	4356168.852220458	39233	46.96858425132599	2451
r_pp_light_00276.fits	0	60212.489682291634	2460212.4896822916	NaN	NaN	0	1.258874	NaN	-10.4	40	NaN	NaN	4330196.624234426	39500	47.483539094650205	2430
r_pp_light_00277.fits	0	60212.49022633117	2460212.490226331	NaN	NaN	0	1.259672	NaN	-10.5	40	NaN	NaN	4866227.611442695	36507	47.48341625207297	2412
r_pp_light_00278.fits	0	60212.49077100726	2460212.4907710073	NaN	NaN	0	1.260474	NaN	-10.4	40	NaN	NaN	4200595.012683987	40973	46.99432968813285	2469
r_pp_light_00279.fits	0	60212.491315486375	2460212.4913154864	NaN	NaN	0	1.261278	NaN	-10.4	40	NaN	NaN	4020240.7318067392	39859	45.448036006546644	2444
r_pp_light_00280.fits	0	60212.4918598379	2460212.491859838	NaN	NaN	0	1.262084	NaN	-10.4	40	NaN	NaN	4036599.603788459	38654	46.49176276771005	2428
r_pp_light_00281.fits	0	60212.49240590306	2460212.492405903	NaN	NaN	0	1.262897	NaN	-10.4	40	NaN	NaN	3997711.17772864	41122	46.40578545600643	2489
r_pp_light_00282.fits	0	60212.492950162385	2460212.4929501624	NaN	NaN	0	1.26369	NaN	-10.4	40	NaN	NaN	3848058.2032427527	40422	45.399420529801326	2416
r_pp_light_00283.fits	0	60212.493494108785	2460212.493494109	NaN	NaN	0	1.264504	NaN	-10.4	40	NaN	NaN	3709032.1280623004	41950	46.81825492561319	2487
r_pp_light_00284.fits	0	60212.49403887754	2460212.4940388775	NaN	NaN	0	1.265322	NaN	-10.4	40	NaN	NaN	3861303.6984539987	40979	44.52950955943474	2406
r_pp_light_00285.fits	0	60212.494583125226	2460212.494583125	NaN	NaN	0	1.266141	NaN	-10.4	40	NaN	NaN	3754922.6617976073	41437	44.57984949832776	2392
r_pp_light_00286.fits	0	60212.49512707209	2460212.495127072	NaN	NaN	0	1.266963	NaN	-10.4	40	NaN	NaN	3916279.2177868546	39205	45.44308445532436	2451
r_pp_light_00287.fits	0	60212.4956714469	2460212.495671447	NaN	NaN	0	1.26777	NaN	-10.4	40	NaN	NaN	3738375.098566236	41283	46.05864978902954	2370
r_pp_light_00288.fits	0	60212.49621527782	2460212.496215278	NaN	NaN	0	1.268597	NaN	-10.4	40	NaN	NaN	3711221.119407259	36280	47.01992528019925	2409
r_pp_light_00289.fits	0	60212.49675951386	2460212.496759514	NaN	NaN	0	1.269427	NaN	-10.4	40	NaN	NaN	3986559.795301756	40842	45.64606060606061	2475
r_pp_light_00290.fits	0	60212.49730369216	2460212.497303692	NaN	NaN	0	1.27026	NaN	-10.4	40	NaN	NaN	3840318.1533272867	44145	44.55912230800487	2461
r_pp_light_00291.fits	0	60212.49784997711	2460212.497849977	NaN	NaN	0	1.271098	NaN	-10.4	40	NaN	NaN	3741145.892847739	40478	46.54497781363453	2479
r_pp_light_00292.fits	0	60212.49839417823	2460212.498394178	NaN	NaN	0	1.271918	NaN	-10.4	40	NaN	NaN	3826208.1212681644	43410	45.95762711864407	2360
r_pp_light_00293.fits	0	60212.49893853022	2460212.49893853	NaN	NaN	0	1.272759	NaN	-10.4	40	NaN	NaN	3646317.452091332	40002	47.60339943342776	2471
r_pp_light_00294.fits	0	60212.49948321795	2460212.499483218	NaN	NaN	0	1.273603	NaN	-10.4	40	NaN	NaN	4192364.7131669507	38521	46.4106239460371	2372
r_pp_light_00295.fits	0	60212.50002709497	2460212.500027095	NaN	NaN	0	1.274449	NaN	-10.4	40	NaN	NaN	4068272.601979027	38922	47.38204508856683	2484
r_pp_light_00296.fits	0	60212.5005715047	2460212.5005715047	NaN	NaN	0	1.275279	NaN	-10.4	40	NaN	NaN	3952052.187568787	40048	45.09253112033195	2410
r_pp_light_00297.fits	0	60212.50111562526	2460212.5011156253	NaN	NaN	0	1.276131	NaN	-10.4	40	NaN	NaN	4174357.5970814447	37161	45.650572831423894	2444
r_pp_light_00298.fits	0	60212.50166048622	2460212.501660486	NaN	NaN	0	1.276985	NaN	-10.4	40	NaN	NaN	4197586.064299786	37357	47.35379510576524	2411
r_pp_light_00299.fits	0	60212.50220394693	2460212.502203947	NaN	NaN	0	1.277841	NaN	-10.4	40	NaN	NaN	4334007.334938176	39386	45.93944353518822	2444
r_pp_light_00300.fits	0	60212.502748623025	2460212.502748623	NaN	NaN	0	1.278682	NaN	-10.4	40	NaN	NaN	4368288.913091658	36010	46.437577768560764	2411
r_pp_light_00301.fits	0	60212.503294294234	2460212.5032942942	NaN	NaN	0	1.279546	NaN	-10.4	40	NaN	NaN	4577446.47692668	36384	46.96186612576065	2465
r_pp_light_00302.fits	0	60212.50383906253	2460212.5038390625	NaN	NaN	0	1.280412	NaN	-10.4	40	NaN	NaN	4611832.471535393	39783	47.879852881078875	2447
r_pp_light_00303.fits	0	60212.50438358821	2460212.504383588	NaN	NaN	0	1.281278	NaN	-10.4	40	NaN	NaN	4329970.741763438	37301	45.96296296296296	2376
r_pp_light_00304.fits	0	60212.50492812507	2460212.504928125	NaN	NaN	0	1.282129	NaN	-10.4	40	NaN	NaN	4474006.495268699	36750	47.702999577524295	2367
r_pp_light_00305.fits	0	60212.50547171291	2460212.505471713	NaN	NaN	0	1.283001	NaN	-10.4	40	NaN	NaN	5089055.905288899	35279	50.52625152625153	2457
r_pp_light_00306.fits	0	60212.50601591449	2460212.5060159145	NaN	NaN	0	1.283876	NaN	-10.4	40	NaN	NaN	4860933.466628101	35928	47.52511229073091	2449
r_pp_light_00307.fits	0	60212.50656054402	2460212.506560544	NaN	NaN	0	1.284735	NaN	-10.5	40	NaN	NaN	4915713.743272274	35241	49.957508250825086	2424
r_pp_light_00308.fits	0	60212.50710475724	2460212.5071047572	NaN	NaN	0	1.285615	NaN	-10.4	40	NaN	NaN	4673330.795249292	36736	48.9622034579815	2487
r_pp_light_00309.fits	0	60212.507649201434	2460212.5076492014	NaN	NaN	0	1.286498	NaN	-10.4	40	NaN	NaN	4624877.51533036	35631	46.97799119647859	2499
r_pp_light_00310.fits	0	60212.508193923626	2460212.5081939236	NaN	NaN	0	1.287384	NaN	-10.4	40	NaN	NaN	5072636.393102098	35807	46.59634974533107	2356
r_pp_light_00311.fits	0	60212.50873920135	2460212.5087392014	NaN	NaN	0	1.288254	NaN	-10.5	40	NaN	NaN	5193228.009543008	36099	47.45401581356638	2403
r_pp_light_00312.fits	0	60212.50928339129	2460212.5092833913	NaN	NaN	0	1.289145	NaN	-10.5	40	NaN	NaN	5156777.378454622	35045	48.61078348778433	2374
r_pp_light_00313.fits	0	60212.50982712954	2460212.5098271295	NaN	NaN	0	1.290037	NaN	-10.4	40	NaN	NaN	4828717.471182291	34462	50.08036454018227	2414
r_pp_light_00314.fits	0	60212.510371921584	2460212.5103719216	NaN	NaN	0	1.290914	NaN	-10.4	40	NaN	NaN	4519550.7744110115	36521	48.37838915470494	2508
r_pp_light_00315.fits	0	60212.51091533573	2460212.5109153357	NaN	NaN	0	1.291811	NaN	-10.4	40	NaN	NaN	4526023.7037602635	34748	47.86401326699834	2412
r_pp_light_00316.fits	0	60212.51146028936	2460212.5114602894	NaN	NaN	0	1.292713	NaN	-10.4	40	NaN	NaN	5182277.069334826	35044	48.16286779941981	2413
r_pp_light_00317.fits	0	60212.512004838325	2460212.5120048383	NaN	NaN	0	1.293616	NaN	-10.4	40	NaN	NaN	4783300.889031117	35772	48.432138542086186	2483
r_pp_light_00318.fits	0	60212.51254960662	2460212.5125496066	NaN	NaN	0	1.294504	NaN	-10.5	40	NaN	NaN	5300043.750973745	35632	48.526803708182186	2481
r_pp_light_00319.fits	0	60212.5130941323	2460212.5130941323	NaN	NaN	0	1.295413	NaN	-10.4	40	NaN	NaN	4974429.1356060365	35483	46.915022150624246	2483
r_pp_light_00320.fits	0	60212.51363885449	2460212.5136388545	NaN	NaN	0	1.296324	NaN	-10.4	40	NaN	NaN	5376599.004456085	34610	49.50796311818944	2386
r_pp_light_00321.fits	0	60212.51418429427	2460212.5141842943	NaN	NaN	0	1.29724	NaN	-10.4	40	NaN	NaN	4851479.938016113	34797	49.1324182478805	2477
r_pp_light_00322.fits	0	60212.51472910913	2460212.514729109	NaN	NaN	0	1.298138	NaN	-10.4	40	NaN	NaN	5349703.492951108	34913	48.65129924559933	2386
r_pp_light_00323.fits	0	60212.51527304435	2460212.5152730444	NaN	NaN	0	1.299056	NaN	-10.4	40	NaN	NaN	4868433.495269643	37136	45.462437395659435	2396
r_pp_light_00324.fits	0	60212.51581821777	2460212.515818218	NaN	NaN	0	1.299979	NaN	-10.5	40	NaN	NaN	4287269.672879577	34517	46.568708609271525	2416
r_pp_light_00325.fits	0	60212.5163617013	2460212.5163617013	NaN	NaN	0	1.300882	NaN	-10.4	40	NaN	NaN	4875884.146975271	34254	47.13336019339243	2482
r_pp_light_00326.fits	0	60212.51690645842	2460212.5169064584	NaN	NaN	0	1.30181	NaN	-10.4	40	NaN	NaN	5179240.056833745	35344	48.06821963394343	2404
r_pp_light_00327.fits	0	60212.51745067164	2460212.5174506716	NaN	NaN	0	1.302738	NaN	-10.5	40	NaN	NaN	4551816.17567193	35996	46.0757758968158	2481
r_pp_light_00328.fits	0	60212.51799503481	2460212.517995035	NaN	NaN	0	1.30365	NaN	-10.4	40	NaN	NaN	4183253.8878402356	34469	48.141985353946296	2458
r_pp_light_00329.fits	0	60212.51853923639	2460212.5185392364	NaN	NaN	0	1.304584	NaN	-10.4	40	NaN	NaN	5334177.782938199	34139	49.571723000824406	2426
r_pp_light_00330.fits	0	60212.519083356485	2460212.5190833565	NaN	NaN	0	1.305521	NaN	-10.4	40	NaN	NaN	5049611.041725761	36892	48.45917944467468	2413
r_pp_light_00331.fits	0	60212.51962990733	2460212.5196299073	NaN	NaN	0	1.306444	NaN	-10.5	40	NaN	NaN	4908292.207910327	36169	47.91185280273855	2337
r_pp_light_00332.fits	0	60212.520173808094	2460212.520173808	NaN	NaN	0	1.307385	NaN	-10.4	40	NaN	NaN	4557086.088445229	36624	46.9388090349076	2435
r_pp_light_00333.fits	0	60212.52071877336	2460212.5207187734	NaN	NaN	0	1.308331	NaN	-10.4	40	NaN	NaN	4807516.795365363	35716	45.8898479243732	2433
r_pp_light_00334.fits	0	60212.52126343781	2460212.521263438	NaN	NaN	0	1.309258	NaN	-10.4	40	NaN	NaN	4665372.019797887	36052	46.985661614092585	2441
r_pp_light_00335.fits	0	60212.521808217745	2460212.5218082177	NaN	NaN	0	1.310208	NaN	-10.4	40	NaN	NaN	4256434.560740319	36097	46.58274574865201	2411
r_pp_light_00336.fits	0	60212.52235160908	2460212.522351609	NaN	NaN	0	1.311158	NaN	-10.4	40	NaN	NaN	4280335.682942618	36089	45.096600331674956	2412
r_pp_light_00337.fits	0	60212.52289584512	2460212.522895845	NaN	NaN	0	1.312093	NaN	-10.4	40	NaN	NaN	4649103.361240696	36269	46.04909983633388	2444
r_pp_light_00338.fits	0	60212.52344057895	2460212.523440579	NaN	NaN	0	1.313051	NaN	-10.4	40	NaN	NaN	4736427.525512093	37341	44.97727272727273	2552
r_pp_light_00339.fits	0	60212.5239850115	2460212.5239850115	NaN	NaN	0	1.31401	NaN	-10.4	40	NaN	NaN	4291767.295939382	35710	46.06691919191919	2376
r_pp_light_00340.fits	0	60212.52452878468	2460212.5245287847	NaN	NaN	0	1.314971	NaN	-10.5	40	NaN	NaN	4125080.270533484	36668	44.48581997533909	2433
r_pp_light_00341.fits	0	60212.52507465286	2460212.525074653	NaN	NaN	0	1.315918	NaN	-10.4	40	NaN	NaN	4116376.3823663094	36200	44.59672131147541	2440
r_pp_light_00342.fits	0	60212.5256181485	2460212.5256181485	NaN	NaN	0	1.316884	NaN	-10.4	40	NaN	NaN	4545549.372426852	35262	45.577035490605425	2395
r_pp_light_00343.fits	0	60212.52616297454	2460212.5261629745	NaN	NaN	0	1.317834	NaN	-10.4	40	NaN	NaN	4359488.166547965	35931	43.67133706965573	2498
r_pp_light_00344.fits	0	60212.52670700243	2460212.5267070024	NaN	NaN	0	1.318806	NaN	-10.4	40	NaN	NaN	4102857.9772805823	37415	43.912187115305706	2437
r_pp_light_00345.fits	0	60212.5272523961	2460212.527252396	NaN	NaN	0	1.319782	NaN	-10.4	40	NaN	NaN	3816610.8267109864	37665	45.48514851485149	2424
r_pp_light_00346.fits	0	60212.527795705944	2460212.527795706	NaN	NaN	0	1.320737	NaN	-10.4	40	NaN	NaN	4459823.95429203	35501	45.886942010846894	2397
r_pp_light_00347.fits	0	60212.52834002348	2460212.5283400235	NaN	NaN	0	1.321716	NaN	-10.4	40	NaN	NaN	4238623.780596763	36305	44.279699874947895	2399
r_pp_light_00348.fits	0	60212.52888525464	2460212.5288852546	NaN	NaN	0	1.3227	NaN	-10.4	40	NaN	NaN	4188745.2191020683	36211	45.55223269151987	2441
r_pp_light_00349.fits	0	60212.52942869207	2460212.529428692	NaN	NaN	0	1.323662	NaN	-10.4	40	NaN	NaN	4781830.821950717	36304	44.64591920857379	2426
r_pp_light_00350.fits	0	60212.52997298632	2460212.5299729863	NaN	NaN	0	1.324649	NaN	-10.4	40	NaN	NaN	4337704.467478616	36462	45.31717171717172	2475
r_pp_light_00351.fits	0	60212.53051840281	2460212.530518403	NaN	NaN	0	1.32562	NaN	-10.4	40	NaN	NaN	4575344.611294285	35685	43.634077079107506	2465
r_pp_light_00352.fits	0	60212.53106267378	2460212.531062674	NaN	NaN	0	1.326612	NaN	-10.4	40	NaN	NaN	4698746.320219911	35438	46.41694772344014	2372
r_pp_light_00353.fits	0	60212.53160631936	2460212.5316063194	NaN	NaN	0	1.327605	NaN	-10.5	40	NaN	NaN	4736707.238988356	35701	48.63936430317848	2454
r_pp_light_00354.fits	0	60212.53215099545	2460212.5321509955	NaN	NaN	0	1.328581	NaN	-10.4	40	NaN	NaN	4759524.367252985	36033	47.696172248803826	2508
r_pp_light_00355.fits	0	60212.53269446781	2460212.532694468	NaN	NaN	0	1.329579	NaN	-10.4	40	NaN	NaN	4521466.4694743585	35935	45.038205980066444	2408
r_pp_light_00356.fits	0	60212.533238912	2460212.533238912	NaN	NaN	0	1.33056	NaN	-10.4	40	NaN	NaN	4352701.287681027	34834	44.680324370465215	2343
r_pp_light_00357.fits	0	60212.53378354199	2460212.533783542	NaN	NaN	0	1.331565	NaN	-10.4	40	NaN	NaN	4529286.179582793	35469	44.92993114621304	2469
r_pp_light_00358.fits	0	60212.534327824134	2460212.534327824	NaN	NaN	0	1.332572	NaN	-10.5	40	NaN	NaN	4543537.107056668	35997	45.4466221851543	2398
r_pp_light_00359.fits	0	60212.534872662276	2460212.5348726623	NaN	NaN	0	1.33356	NaN	-10.4	40	NaN	NaN	4771823.975857085	35239	48.443796835970026	2402
r_pp_light_00360.fits	0	60212.53541669017	2460212.53541669	NaN	NaN	0	1.334571	NaN	-10.5	40	NaN	NaN	4657108.981542719	34809	46.41338259441708	2436
r_pp_light_00361.fits	0	60212.53596349573	2460212.5359634957	NaN	NaN	0	1.33559	NaN	-10.4	40	NaN	NaN	4754651.023054589	36644	46.450634985661615	2441
r_pp_light_00362.fits	0	60212.53650795156	2460212.5365079516	NaN	NaN	0	1.336585	NaN	-10.4	40	NaN	NaN	4791004.95586809	34544	45.54370556252614	2391
r_pp_light_00363.fits	0	60212.537052153144	2460212.537052153	NaN	NaN	0	1.337604	NaN	-10.4	40	NaN	NaN	4828177.200418163	35293	46.028371710526315	2432
r_pp_light_00364.fits	0	60212.53759612283	2460212.537596123	NaN	NaN	0	1.338603	NaN	-10.4	40	NaN	NaN	4643366.32411147	35464	47.00042176296921	2371
r_pp_light_00365.fits	0	60212.538141261786	2460212.538141262	NaN	NaN	0	1.339628	NaN	-10.4	40	NaN	NaN	4628051.455816206	35477	46.970576215774415	2447
r_pp_light_00366.fits	0	60212.53868520865	2460212.5386852087	NaN	NaN	0	1.340654	NaN	-10.4	40	NaN	NaN	4713333.454552549	34875	44.52147766323024	2328
r_pp_light_00367.fits	0	60212.53923005797	2460212.539230058	NaN	NaN	0	1.341662	NaN	-10.4	40	NaN	NaN	4726582.347479704	36048	45.10872210953347	2465
r_pp_light_00368.fits	0	60212.53977422463	2460212.5397742246	NaN	NaN	0	1.342692	NaN	-10.4	40	NaN	NaN	4421713.5305223055	35493	48.04997934737712	2421
r_pp_light_00369.fits	0	60212.54031892354	2460212.5403189235	NaN	NaN	0	1.343727	NaN	-10.5	40	NaN	NaN	4506525.561357709	36677	46.462729124236255	2455
r_pp_light_00370.fits	0	60212.54086218774	2460212.5408621877	NaN	NaN	0	1.344739	NaN	-10.5	40	NaN	NaN	4558585.636113194	35451	46.02018900343643	2328
r_pp_light_00371.fits	0	60212.54140876187	2460212.541408762	NaN	NaN	0	1.345782	NaN	-10.4	40	NaN	NaN	4483707.961604599	36388	47.19214876033058	2420
r_pp_light_00372.fits	0	60212.54195303237	2460212.5419530324	NaN	NaN	0	1.3468	NaN	-10.4	40	NaN	NaN	4110331.5556745185	38280	46.48101793909053	2397
r_pp_light_00373.fits	0	60212.54249827564	2460212.5424982756	NaN	NaN	0	1.347845	NaN	-10.4	40	NaN	NaN	4403328.847392324	35931	45.53248306098047	2509
r_pp_light_00374.fits	0	60212.54304215312	2460212.543042153	NaN	NaN	0	1.348867	NaN	-10.4	40	NaN	NaN	4227234.693994646	35749	47.35734635734636	2457
