Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00133.fits	0	60224.49109383114	2460224.491093831	NaN	NaN	0	1.312951	NaN	-10.4	40	NaN	NaN	3746194.1762607624	35939	37.46	2400
r_pp_light_00134.fits	0	60224.49163802108	2460224.491638021	NaN	NaN	0	1.313902	NaN	-10.4	40	NaN	NaN	3739712.273696458	35582	34.73375796178344	2355
r_pp_light_00135.fits	0	60224.49218214117	2460224.492182141	NaN	NaN	0	1.314835	NaN	-10.4	40	NaN	NaN	3264315.5071770204	35399	34.03042934556065	2399
r_pp_light_00136.fits	0	60224.49272626173	2460224.4927262617	NaN	NaN	0	1.315791	NaN	-10.4	40	NaN	NaN	3376897.5928616533	37278	35.00221043324492	2262
r_pp_light_00137.fits	0	60224.49326996552	2460224.4932699655	NaN	NaN	0	1.316749	NaN	-10.4	40	NaN	NaN	3373776.1050256593	38377	34.401485364788115	2289
r_pp_light_00138.fits	0	60224.49381468771	2460224.4938146877	NaN	NaN	0	1.31769	NaN	-10.4	40	NaN	NaN	3548086.2690774524	37096	34.45338441890166	2349
r_pp_light_00139.fits	0	60224.49435844924	2460224.4943584492	NaN	NaN	0	1.318653	NaN	-10.4	40	NaN	NaN	3386975.4770902	36494	36.316969953449004	2363
r_pp_light_00140.fits	0	60224.494901366066	2460224.494901366	NaN	NaN	0	1.319617	NaN	-10.4	40	NaN	NaN	3329206.358888965	36560	36.27484608619173	2274
r_pp_light_00141.fits	0	60224.495445902925	2460224.495445903	NaN	NaN	0	1.320565	NaN	-10.4	40	NaN	NaN	3258538.0406604735	36007	36.89307100085543	2338
r_pp_light_00142.fits	0	60224.49598876154	2460224.4959887615	NaN	NaN	0	1.321534	NaN	-10.4	40	NaN	NaN	3436332.902350876	36970	36.51172529313233	2388
r_pp_light_00143.fits	0	60224.496532326564	2460224.4965323266	NaN	NaN	0	1.322506	NaN	-10.4	40	NaN	NaN	3363749.573012038	36909	37.929245283018865	2332
r_pp_light_00144.fits	0	60224.49707597215	2460224.497075972	NaN	NaN	0	1.32346	NaN	-10.4	40	NaN	NaN	3485718.4610051666	35638	36.536669542709234	2318
r_pp_light_00145.fits	0	60224.49761937512	2460224.497619375	NaN	NaN	0	1.324437	NaN	-10.4	40	NaN	NaN	3150459.3518849527	34571	37.08979413053	2283
r_pp_light_00146.fits	0	60224.49816300953	2460224.4981630095	NaN	NaN	0	1.325416	NaN	-10.4	40	NaN	NaN	3082966.3910389524	37759	35.47746967071057	2308
r_pp_light_00147.fits	0	60224.49870677106	2460224.498706771	NaN	NaN	0	1.326378	NaN	-10.4	40	NaN	NaN	3278096.597340148	37646	34.46672504378284	2284
r_pp_light_00148.fits	0	60224.499251713045	2460224.499251713	NaN	NaN	0	1.327365	NaN	-10.3	40	NaN	NaN	3281498.6873515244	38235	35.985647952722665	2369
r_pp_light_00149.fits	0	60224.49979538191	2460224.499795382	NaN	NaN	0	1.328331	NaN	-10.3	40	NaN	NaN	3193369.024610167	37100	36.46925972396487	2391
r_pp_light_00150.fits	0	60224.500338946935	2460224.500338947	NaN	NaN	0	1.32932	NaN	-10.4	40	NaN	NaN	3230422.2877034904	36120	37.08219761499148	2348
r_pp_light_00151.fits	0	60224.50088230334	2460224.5008823033	NaN	NaN	0	1.330311	NaN	-10.4	40	NaN	NaN	3092206.1136857537	37614	36.44773592890394	2363
r_pp_light_00152.fits	0	60224.501425902825	2460224.501425903	NaN	NaN	0	1.331284	NaN	-10.4	40	NaN	NaN	2986557.083076809	37213	35.99225139905295	2323
r_pp_light_00153.fits	0	60224.50196973374	2460224.5019697337	NaN	NaN	0	1.332281	NaN	-10.3	40	NaN	NaN	3207262.7485770276	36986	36.49036402569593	2335
r_pp_light_00154.fits	0	60224.50251273159	2460224.5025127316	NaN	NaN	0	1.333279	NaN	-10.4	40	NaN	NaN	3382131.7187236543	36832	37.47033717456252	2343
r_pp_light_00155.fits	0	60224.50305680558	2460224.5030568056	NaN	NaN	0	1.33426	NaN	-10.3	40	NaN	NaN	3471651.186795037	37313	35.50021710811984	2303
r_pp_light_00156.fits	0	60224.50359984953	2460224.5035998495	NaN	NaN	0	1.335265	NaN	-10.4	40	NaN	NaN	3112966.706030798	35994	37.61219081272085	2264
r_pp_light_00157.fits	0	60224.50414386578	2460224.504143866	NaN	NaN	0	1.336248	NaN	-10.4	40	NaN	NaN	3198495.160837039	37445	37.46201688138605	2251
r_pp_light_00158.fits	0	60224.504688657355	2460224.5046886574	NaN	NaN	0	1.337259	NaN	-10.4	40	NaN	NaN	3310879.585723841	38473	39.092328278322924	2242
r_pp_light_00159.fits	0	60224.50523237279	2460224.505232373	NaN	NaN	0	1.33827	NaN	-10.4	40	NaN	NaN	3771151.0853786594	34730	38.92324371205551	2306
r_pp_light_00160.fits	0	60224.50577577576	2460224.5057757758	NaN	NaN	0	1.339262	NaN	-10.4	40	NaN	NaN	3557956.6001851126	35524	37.4324557617609	2317
r_pp_light_00161.fits	0	60224.506319479086	2460224.506319479	NaN	NaN	0	1.340277	NaN	-10.4	40	NaN	NaN	3332866.6333721713	36473	38.79652928416486	2305
r_pp_light_00162.fits	0	60224.50686376169	2460224.5068637617	NaN	NaN	0	1.341296	NaN	-10.4	40	NaN	NaN	3477823.8782475106	36279	37.10281995661605	2305
r_pp_light_00163.fits	0	60224.50740675954	2460224.5074067595	NaN	NaN	0	1.342294	NaN	-10.4	40	NaN	NaN	3438869.700550346	35216	36.04870817450233	2361
r_pp_light_00164.fits	0	60224.50795039348	2460224.5079503935	NaN	NaN	0	1.343317	NaN	-10.4	40	NaN	NaN	3634354.057899753	37001	39.06401766004415	2265
r_pp_light_00165.fits	0	60224.508494641166	2460224.508494641	NaN	NaN	0	1.344343	NaN	-10.4	40	NaN	NaN	3700430.8576552477	34877	38.95621716287216	2284
r_pp_light_00166.fits	0	60224.509038333315	2460224.5090383333	NaN	NaN	0	1.345349	NaN	-10.4	40	NaN	NaN	3666385.9004886174	38951	36.43133951137321	2374
r_pp_light_00167.fits	0	60224.509581226856	2460224.509581227	NaN	NaN	0	1.346377	NaN	-10.4	40	NaN	NaN	3691148.6394265187	36281	37.87147736976943	2342
r_pp_light_00168.fits	0	60224.51012613438	2460224.5101261344	NaN	NaN	0	1.34739	NaN	-10.4	40	NaN	NaN	3656468.881920571	38596	36.899638336347195	2212
r_pp_light_00169.fits	0	60224.51066903956	2460224.5106690396	NaN	NaN	0	1.348423	NaN	-10.4	40	NaN	NaN	3323001.98856723	38872	36.52107111501317	2278
r_pp_light_00170.fits	0	60224.51121270843	2460224.5112127084	NaN	NaN	0	1.349438	NaN	-10.4	40	NaN	NaN	3537577.3909231536	36460	37.96337157987644	2266
r_pp_light_00171.fits	0	60224.51175696775	2460224.5117569678	NaN	NaN	0	1.350478	NaN	-10.4	40	NaN	NaN	3472500.2303803028	35283	38.487369337979096	2296
r_pp_light_00172.fits	0	60224.512300613336	2460224.5123006133	NaN	NaN	0	1.351519	NaN	-10.4	40	NaN	NaN	3403854.0579124233	35843	37.897260273972606	2336
r_pp_light_00173.fits	0	60224.512844745535	2460224.5128447455	NaN	NaN	0	1.352542	NaN	-10.4	40	NaN	NaN	3572201.13122247	36894	36.61983822903363	2349
r_pp_light_00174.fits	0	60224.5133877201	2460224.51338772	NaN	NaN	0	1.353587	NaN	-10.4	40	NaN	NaN	3966979.776999195	35626	38.10034013605442	2352
r_pp_light_00175.fits	0	60224.51393144671	2460224.5139314467	NaN	NaN	0	1.354614	NaN	-10.4	40	NaN	NaN	3798607.392538605	36635	37.8039468039468	2331
r_pp_light_00176.fits	0	60224.51447505783	2460224.514475058	NaN	NaN	0	1.355664	NaN	-10.4	40	NaN	NaN	3674920.236777776	36674	37.55294619982921	2342
r_pp_light_00177.fits	0	60224.51501890039	2460224.5150189004	NaN	NaN	0	1.356694	NaN	-10.3	40	NaN	NaN	3716198.6798178633	36071	40.360068995256576	2319
r_pp_light_00178.fits	0	60224.515563761815	2460224.515563762	NaN	NaN	0	1.357752	NaN	-10.3	40	NaN	NaN	3679072.2268335153	36248	40.284581497797355	2270
r_pp_light_00179.fits	0	60224.51610747678	2460224.516107477	NaN	NaN	0	1.35881	NaN	-10.4	40	NaN	NaN	3834946.9898185176	37556	38.9765590446705	2261
r_pp_light_00180.fits	0	60224.51665044017	2460224.51665044	NaN	NaN	0	1.359845	NaN	-10.4	40	NaN	NaN	3718565.381170505	37046	40.551798872995235	2307
r_pp_light_00181.fits	0	60224.5171941435	2460224.5171941435	NaN	NaN	0	1.360907	NaN	-10.4	40	NaN	NaN	3869047.048603973	38326	41.64301262516326	2297
r_pp_light_00182.fits	0	60224.517737349495	2460224.5177373495	NaN	NaN	0	1.361949	NaN	-10.4	40	NaN	NaN	4013381.6462723175	36457	41.43951261966928	2298
r_pp_light_00183.fits	0	60224.518280845135	2460224.518280845	NaN	NaN	0	1.363015	NaN	-10.4	40	NaN	NaN	3889425.4331182595	37155	39.63272410791993	2298
r_pp_light_00184.fits	0	60224.51882371539	2460224.5188237154	NaN	NaN	0	1.364082	NaN	-10.4	40	NaN	NaN	3765113.214242474	37073	40.99520488230166	2294
r_pp_light_00185.fits	0	60224.519367789384	2460224.5193677894	NaN	NaN	0	1.365132	NaN	-10.4	40	NaN	NaN	4234970.720735388	37056	39.3510078878177	2282
r_pp_light_00186.fits	0	60224.519911122974	2460224.519911123	NaN	NaN	0	1.366204	NaN	-10.4	40	NaN	NaN	4135568.5104907067	38344	40.07959542656113	2274
r_pp_light_00187.fits	0	60224.520454872865	2460224.520454873	NaN	NaN	0	1.367258	NaN	-10.4	40	NaN	NaN	4056509.891690531	35722	40.31885317115552	2302
