Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	Source-Sky_C2	Peak_C2	Sky/Pixel_C2	N_Sky_Pixels_C2
r_pp_light_00148.fits	0	60224.499251713045	2460224.499251713	NaN	NaN	0	1.327365	NaN	-10.3	40	NaN	NaN	3237318.3602826362	38417	43.454819277108435	1660	383963.5927725912	11319	27.05565019875071	1761
r_pp_light_00149.fits	0	60224.49979538191	2460224.499795382	NaN	NaN	0	1.328331	NaN	-10.3	40	NaN	NaN	3152312.980087997	36651	42.73875	1600	375556.0011396	11182	27.472463768115944	1725
r_pp_light_00150.fits	0	60224.500338946935	2460224.500338947	NaN	NaN	0	1.32932	NaN	-10.4	40	NaN	NaN	3211909.1033572196	35783	39.32425617750882	1983	376542.43996491015	10006	27.463291139240507	1975
r_pp_light_00151.fits	0	60224.50088230334	2460224.5008823033	NaN	NaN	0	1.330311	NaN	-10.4	40	NaN	NaN	3055538.0553569407	37728	43.485051860890785	1639	372080.06275465654	11854	29.004100761570005	1707
r_pp_light_00152.fits	0	60224.501425902825	2460224.501425903	NaN	NaN	0	1.331284	NaN	-10.4	40	NaN	NaN	2947975.597202794	36140	42.12924757281554	1648	386193.0822139971	13823	25.277908343125734	1702
r_pp_light_00153.fits	0	60224.50196973374	2460224.5019697337	NaN	NaN	0	1.332281	NaN	-10.3	40	NaN	NaN	3187062.676755155	37188	39.5220253164557	1975	384925.77740964264	11162	25.869367088607596	1975
r_pp_light_00154.fits	0	60224.50251273159	2460224.5025127316	NaN	NaN	0	1.333279	NaN	-10.4	40	NaN	NaN	3359971.03445038	36632	40.10035122930256	1993	385738.46884563233	10448	25.645557191948946	2037
r_pp_light_00155.fits	0	60224.50305680558	2460224.5030568056	NaN	NaN	0	1.33426	NaN	-10.3	40	NaN	NaN	3451741.9579741815	37458	38.3234106962664	1982	380956.29099584883	8451	26.106403466538275	2077
r_pp_light_00156.fits	0	60224.50359984953	2460224.5035998495	NaN	NaN	0	1.335265	NaN	-10.4	40	NaN	NaN	3076089.7303551184	35535	43.51401869158879	1712	379251.0540020575	12815	28.358068315665488	1698
r_pp_light_00157.fits	0	60224.50414386578	2460224.504143866	NaN	NaN	0	1.336248	NaN	-10.4	40	NaN	NaN	3180590.654218338	37604	40.51844365841334	1979	377638.2209912607	9988	27.65122072745391	2007
r_pp_light_00158.fits	0	60224.504688657355	2460224.5046886574	NaN	NaN	0	1.337259	NaN	-10.4	40	NaN	NaN	3289464.1803633305	38744	41.99230769230769	1950	376511.50332653924	9910	27.859555984555985	2072
r_pp_light_00159.fits	0	60224.50523237279	2460224.505232373	NaN	NaN	0	1.33827	NaN	-10.4	40	NaN	NaN	3770100.15576476	34874	38.91829639287266	2301	378178.62830190733	7798	28.659647614954878	2327
r_pp_light_00160.fits	0	60224.50577577576	2460224.5057757758	NaN	NaN	0	1.339262	NaN	-10.4	40	NaN	NaN	3533507.639502408	34976	40.905527638190954	1990	387509.3765220465	9387	26.24177545691906	1915
r_pp_light_00161.fits	0	60224.506319479086	2460224.506319479	NaN	NaN	0	1.340277	NaN	-10.4	40	NaN	NaN	3310127.258223529	36464	41.639662027833005	2012	393718.8727679786	12106	28.5605223505776	1991
r_pp_light_00162.fits	0	60224.50686376169	2460224.5068637617	NaN	NaN	0	1.341296	NaN	-10.4	40	NaN	NaN	3453704.703200199	36206	39.998993963782695	1988	391044.65667159663	10657	27.61243052046488	1979
r_pp_light_00163.fits	0	60224.50740675954	2460224.5074067595	NaN	NaN	0	1.342294	NaN	-10.4	40	NaN	NaN	3415636.5239297417	35073	38.47542627883651	1994	393271.1758289881	11320	27.022828784119106	2015
r_pp_light_00164.fits	0	60224.50795039348	2460224.5079503935	NaN	NaN	0	1.343317	NaN	-10.4	40	NaN	NaN	3608806.3378318558	37278	42.450538185545874	1951	397368.6281496304	9687	26.77359413202934	2045
r_pp_light_00165.fits	0	60224.508494641166	2460224.508494641	NaN	NaN	0	1.344343	NaN	-10.4	40	NaN	NaN	3698942.6691246387	34859	38.98118161925602	2285	406654.97831423604	10719	26.49561220225658	2393
r_pp_light_00166.fits	0	60224.509038333315	2460224.5090383333	NaN	NaN	0	1.345349	NaN	-10.4	40	NaN	NaN	3637371.8841230515	38873	39.87367357251137	1979	400157.2192629367	9796	25.540142517814726	2105
r_pp_light_00167.fits	0	60224.509581226856	2460224.509581227	NaN	NaN	0	1.346377	NaN	-10.4	40	NaN	NaN	3664689.5643860037	36278	41.87932739861523	2022	402261.563888874	9673	26.059903381642513	2070
r_pp_light_00168.fits	0	60224.51012613438	2460224.5101261344	NaN	NaN	0	1.34739	NaN	-10.4	40	NaN	NaN	3631412.262062273	38201	39.474421109316104	1857	407374.3276012568	10230	25.31503461918892	2022
r_pp_light_00169.fits	0	60224.51066903956	2460224.5106690396	NaN	NaN	0	1.348423	NaN	-10.4	40	NaN	NaN	3278275.500991574	38705	43.051901025950514	1657	401022.40808266326	12061	27.106533254855798	1699
r_pp_light_00170.fits	0	60224.51121270843	2460224.5112127084	NaN	NaN	0	1.349438	NaN	-10.4	40	NaN	NaN	3516559.3132647723	36405	41.050665301944726	1954	400034.10143341194	10403	26.574718275355217	2041
r_pp_light_00171.fits	0	60224.51175696775	2460224.5117569678	NaN	NaN	0	1.350478	NaN	-10.4	40	NaN	NaN	3452010.0166371455	34994	41.46039340776183	1881	394646.38615899254	10592	28.372787051087506	1977
r_pp_light_00172.fits	0	60224.512300613336	2460224.5123006133	NaN	NaN	0	1.351519	NaN	-10.4	40	NaN	NaN	3381830.980000811	35925	41.5310621242485	1996	387036.58945354697	10783	28.419678714859437	1992
r_pp_light_00173.fits	0	60224.512844745535	2460224.5128447455	NaN	NaN	0	1.352542	NaN	-10.4	40	NaN	NaN	3551370.8569770334	37125	40.394268774703555	2024	390987.0589482715	10052	26.001943634596696	2058
r_pp_light_00174.fits	0	60224.5133877201	2460224.51338772	NaN	NaN	0	1.353587	NaN	-10.4	40	NaN	NaN	3966782.4418308106	35591	38.21687260332339	2347	375998.45459526224	7159	27.93148880105402	2277
r_pp_light_00175.fits	0	60224.51393144671	2460224.5139314467	NaN	NaN	0	1.354614	NaN	-10.4	40	NaN	NaN	3776127.22234301	36425	40.79351184346035	1942	376955.5592003956	7789	28.035340965654555	2009
r_pp_light_00176.fits	0	60224.51447505783	2460224.514475058	NaN	NaN	0	1.355664	NaN	-10.4	40	NaN	NaN	3650697.3347111936	36477	40.52507522567703	1994	375338.13360615383	9503	28.042814960629922	2032
r_pp_light_00177.fits	0	60224.51501890039	2460224.5150189004	NaN	NaN	0	1.356694	NaN	-10.3	40	NaN	NaN	3690496.6038105167	36233	43.11284451378055	1923	376827.9182244424	9186	27.613164556962026	1975
r_pp_light_00178.fits	0	60224.515563761815	2460224.515563762	NaN	NaN	0	1.357752	NaN	-10.3	40	NaN	NaN	3651916.9522688864	35926	43.42570281124498	1992	378505.219164145	9174	25.86979670861568	2066
r_pp_light_00179.fits	0	60224.51610747678	2460224.516107477	NaN	NaN	0	1.35881	NaN	-10.4	40	NaN	NaN	3808813.74774316	37584	42.44873150105708	1892	393047.3179637424	8955	26.975561097256858	2005
r_pp_light_00180.fits	0	60224.51665044017	2460224.51665044	NaN	NaN	0	1.359845	NaN	-10.4	40	NaN	NaN	3715987.7489733556	36792	40.52190889370933	2305	400794.47249569924	9843	29.0033941450997	2357
r_pp_light_00181.fits	0	60224.5171941435	2460224.5171941435	NaN	NaN	0	1.360907	NaN	-10.4	40	NaN	NaN	3867514.113480966	38399	41.57006092254134	2298	404513.6762450972	8881	28.419882550335572	2384
r_pp_light_00182.fits	0	60224.517737349495	2460224.5177373495	NaN	NaN	0	1.361949	NaN	-10.4	40	NaN	NaN	4007612.8325336287	36754	41.3941637630662	2296	406510.08221152256	8855	29.277683134582624	2348
r_pp_light_00183.fits	0	60224.518280845135	2460224.518280845	NaN	NaN	0	1.363015	NaN	-10.4	40	NaN	NaN	3888578.821758343	37165	39.642205818497615	2303	409743.14627642947	9805	28.15135834411384	2319
r_pp_light_00184.fits	0	60224.51882371539	2460224.5188237154	NaN	NaN	0	1.364082	NaN	-10.4	40	NaN	NaN	3738866.466173929	37145	44.563894523326574	1972	409338.7374868459	10544	27.267848101265823	1975
r_pp_light_00185.fits	0	60224.519367789384	2460224.5193677894	NaN	NaN	0	1.365132	NaN	-10.4	40	NaN	NaN	4232688.806083801	37096	39.19496021220159	2262	415720.8478754432	7859	28.01271186440678	2360
r_pp_light_00186.fits	0	60224.519911122974	2460224.519911123	NaN	NaN	0	1.366204	NaN	-10.4	40	NaN	NaN	4131881.559112015	38295	40.26121723678365	2251	417811.69570434577	9830	27.014321819713565	2374
r_pp_light_00187.fits	0	60224.520454872865	2460224.520454873	NaN	NaN	0	1.367258	NaN	-10.4	40	NaN	NaN	4054555.28228792	35792	40.301690507152145	2307	419190.40658546385	8630	28.371647509578544	2349
r_pp_light_00188.fits	0	60224.52100047469	2460224.5210004747	NaN	NaN	0	1.36834	NaN	-10.4	40	NaN	NaN	4087597.5104042618	36063	40.46269907795474	2386	414200.3283965381	9060	26.458643507030605	2418
r_pp_light_00189.fits	0	60224.521543785	2460224.521543785	NaN	NaN	0	1.369396	NaN	-10.4	40	NaN	NaN	4088957.2930652676	37543	41.03384747215081	2334	413269.90028391924	8760	28.544788975021532	2322
r_pp_light_00190.fits	0	60224.52208741894	2460224.522087419	NaN	NaN	0	1.370478	NaN	-10.4	40	NaN	NaN	3918217.44051435	37740	40.61871138570168	2266	418526.5723888458	10449	28.315654405474763	2338
r_pp_light_00191.fits	0	60224.52263093786	2460224.522630938	NaN	NaN	0	1.371539	NaN	-10.4	40	NaN	NaN	4075822.331444301	37317	40.619442022667826	2294	415865.34778568265	8642	26.963583089158643	2389
r_pp_light_00192.fits	0	60224.523174733855	2460224.523174734	NaN	NaN	0	1.372626	NaN	-10.3	40	NaN	NaN	4115202.717077457	38043	42.01851851851852	2268	415125.9126953103	9820	27.111203665139524	2401
r_pp_light_00193.fits	0	60224.52371776616	2460224.523717766	NaN	NaN	0	1.373714	NaN	-10.4	40	NaN	NaN	5202715.978058302	36143	36.560307383895754	2993	418349.00278227037	4917	27.027123022279625	3097
r_pp_light_00194.fits	0	60224.524261481594	2460224.5242614816	NaN	NaN	0	1.374782	NaN	-10.3	40	NaN	NaN	4361991.210991162	37000	42.92882721575649	2234	412796.4497504118	7506	27.975260416666668	2304
r_pp_light_00195.fits	0	60224.524804907385	2460224.5248049074	NaN	NaN	0	1.375852	NaN	-10.3	40	NaN	NaN	4202431.155257611	38902	42.90238611713666	2305	414593.4725931909	8774	28.549765057667663	2341
r_pp_light_00196.fits	0	60224.52534870384	2460224.525348704	NaN	NaN	0	1.376947	NaN	-10.4	40	NaN	NaN	4145426.966587862	37023	42.85978494623656	2325	417259.7643241473	9397	27.04886561954625	2292
r_pp_light_00197.fits	0	60224.52589156246	2460224.5258915625	NaN	NaN	0	1.378043	NaN	-10.4	40	NaN	NaN	4017853.7781445226	37689	41.56222802436902	2298	404723.2367756023	9680	28.138698630136986	2336
r_pp_light_00198.fits	0	60224.52643718757	2460224.5264371876	NaN	NaN	0	1.379123	NaN	-10.4	40	NaN	NaN	4175113.3641742226	36962	42.56382079459002	2366	402448.32185427094	8639	27.573231185218567	2219
r_pp_light_00199.fits	0	60224.52698016213	2460224.526980162	NaN	NaN	0	1.380223	NaN	-10.4	40	NaN	NaN	3943679.501864774	38310	42.691866028708134	2090	406266.73476560175	9931	28.08221797323136	2092
r_pp_light_00200.fits	0	60224.52752399305	2460224.527523993	NaN	NaN	0	1.381304	NaN	-10.4	40	NaN	NaN	4261961.346647778	36030	40.47709251101322	2270	406129.10836412193	8763	28.427736006683375	2394
r_pp_light_00201.fits	0	60224.528067419305	2460224.5280674193	NaN	NaN	0	1.382411	NaN	-10.3	40	NaN	NaN	4224770.746772772	37167	40.605460149713785	2271	411332.9661064004	8419	26.261771058315336	2315
r_pp_light_00202.fits	0	60224.52861226862	2460224.5286122686	NaN	NaN	0	1.383498	NaN	-10.3	40	NaN	NaN	4500440.714008301	37410	41.90837696335078	2292	392219.8072297961	6890	28.539434837621258	2371
r_pp_light_00203.fits	0	60224.529155694414	2460224.5291556944	NaN	NaN	0	1.384607	NaN	-10.4	40	NaN	NaN	3880531.096857815	39226	42.5	1930	381335.3026463514	8791	28.394894894894893	1998
r_pp_light_00204.fits	0	60224.52969932882	2460224.529699329	NaN	NaN	0	1.385697	NaN	-10.4	40	NaN	NaN	3563117.064744013	37179	43.81592827004219	1896	380134.5153356445	10749	29.549209586945437	1961
r_pp_light_00205.fits	0	60224.530242731795	2460224.530242732	NaN	NaN	0	1.38681	NaN	-10.4	40	NaN	NaN	3850084.7755336715	39475	42.32390745501285	1945	384417.0572618642	9632	28.018737672583825	2028
r_pp_light_00206.fits	0	60224.53078672476	2460224.5307867248	NaN	NaN	0	1.387904	NaN	-10.4	40	NaN	NaN	4043870.782429713	37850	41.95100127822752	2347	399108.87162092107	8946	29.427008834665546	2377
r_pp_light_00207.fits	0	60224.53133075265	2460224.5313307527	NaN	NaN	0	1.389024	NaN	-10.4	40	NaN	NaN	3572934.560915931	39187	45.528140703517586	1990	414638.3515190816	13307	28.025717111770525	2022
r_pp_light_00208.fits	0	60224.53187538218	2460224.531875382	NaN	NaN	0	1.390122	NaN	-10.4	40	NaN	NaN	3711044.1315558883	37108	43.830866807610995	1892	406624.64114901866	11174	27.753474009264025	1943
r_pp_light_00209.fits	0	60224.53241872694	2460224.532418727	NaN	NaN	0	1.391245	NaN	-10.4	40	NaN	NaN	3983018.698710253	38733	44.996768982229405	1857	402425.5464636925	9926	28.323543808125304	2043
r_pp_light_00210.fits	0	60224.53296236135	2460224.5329623614	NaN	NaN	0	1.39237	NaN	-10.4	40	NaN	NaN	3708815.995526454	40106	45.05080605764533	2047	413138.2602003419	12120	28.917043740573153	1989
r_pp_light_00211.fits	0	60224.53350570612	2460224.533505706	NaN	NaN	0	1.393472	NaN	-10.3	40	NaN	NaN	3706067.1296717734	38344	46.545135406218655	1994	413250.2626985964	12064	28.92380009896091	2021
r_pp_light_00212.fits	0	60224.53404927114	2460224.534049271	NaN	NaN	0	1.394603	NaN	-10.4	40	NaN	NaN	3672225.3080290137	41144	44.96357106208312	1949	415316.51171417563	13521	29.359430604982208	1967
r_pp_light_00213.fits	0	60224.534592974465	2460224.5345929745	NaN	NaN	0	1.39571	NaN	-10.3	40	NaN	NaN	3748901.45380603	37737	45.80500521376434	1918	413911.93750575196	12074	28.453996983408747	1989
r_pp_light_00214.fits	0	60224.53513637744	2460224.5351363774	NaN	NaN	0	1.396841	NaN	-10.4	40	NaN	NaN	4239178.03253655	39014	42.957702582368654	2246	412276.3602516275	9375	28.561532192339037	2454
r_pp_light_00215.fits	0	60224.53568006959	2460224.5356800696	NaN	NaN	0	1.397953	NaN	-10.4	40	NaN	NaN	4073834.8627461996	35992	40.998711340206185	2328	415190.8828625564	10318	25.82918874847126	2453
r_pp_light_00216.fits	0	60224.53622307908	2460224.536223079	NaN	NaN	0	1.399066	NaN	-10.4	40	NaN	NaN	4564606.981906385	37119	40.159385113268605	2472	412670.0554635918	7700	27.016084739113378	2549
r_pp_light_00217.fits	0	60224.53676719917	2460224.536767199	NaN	NaN	0	1.400205	NaN	-10.4	40	NaN	NaN	4093756.032020497	38974	41.43769539973202	2239	407617.55849253095	9459	26.93556381660471	2421
r_pp_light_00218.fits	0	60224.53731190972	2460224.5373119097	NaN	NaN	0	1.401349	NaN	-10.3	40	NaN	NaN	3840710.1213278873	40983	45.950025497195305	1961	414956.1063831256	11402	28.9561792220581	2031
r_pp_light_00219.fits	0	60224.5378558333	2460224.5378558333	NaN	NaN	0	1.40247	NaN	-10.4	40	NaN	NaN	3804724.5324154063	38323	46.04730077120823	1945	415678.1845561981	11888	29.5022807906741	1973
r_pp_light_00220.fits	0	60224.53839945607	2460224.538399456	NaN	NaN	0	1.403614	NaN	-10.4	40	NaN	NaN	3889507.2128968495	38085	44.52560240963855	1992	417422.1811820969	11439	28.944417117560256	2033
r_pp_light_00221.fits	0	60224.53894306719	2460224.538943067	NaN	NaN	0	1.404738	NaN	-10.4	40	NaN	NaN	3899242.6363913645	40288	46.083109919571044	1865	417649.14791283524	11309	27.9	1960
r_pp_light_00222.fits	0	60224.53948668996	2460224.53948669	NaN	NaN	0	1.405886	NaN	-10.3	40	NaN	NaN	4113249.070043026	36835	41.95913978494624	2325	415453.0317000034	10069	28.990767939571967	2383
r_pp_light_00223.fits	0	60224.54003034718	2460224.540030347	NaN	NaN	0	1.407014	NaN	-10.3	40	NaN	NaN	4037142.9100839067	41564	43.4729907773386	2277	417987.1494811961	10036	29.56090160381448	2307
r_pp_light_00224.fits	0	60224.540573738515	2460224.5405737385	NaN	NaN	0	1.408165	NaN	-10.3	40	NaN	NaN	4085261.1274263193	37471	43.41875825627477	2271	414716.85413408553	10832	28.916631400761744	2363
r_pp_light_00225.fits	0	60224.541117396206	2460224.541117396	NaN	NaN	0	1.409297	NaN	-10.3	40	NaN	NaN	4054432.191071629	38321	46.96780786918753	1957	410658.68463704054	10149	30.376674937965262	2015
r_pp_light_00226.fits	0	60224.54166072933	2460224.5416607293	NaN	NaN	0	1.410452	NaN	-10.4	40	NaN	NaN	3695267.581459478	38214	45.500260552371024	1919	405813.9751569313	12232	29.7479797979798	1980
r_pp_light_00227.fits	0	60224.54220440984	2460224.54220441	NaN	NaN	0	1.411587	NaN	-10.4	40	NaN	NaN	3773459.498085322	41959	46.82970822281167	1885	400710.2282603177	12154	30.659456740442657	1988
r_pp_light_00228.fits	0	60224.54274924798	2460224.542749248	NaN	NaN	0	1.412725	NaN	-10.3	40	NaN	NaN	3654323.859726719	42619	46.95075955997905	1909	397202.1589992433	11768	30.34771573604061	1970
r_pp_light_00229.fits	0	60224.54329241905	2460224.543292419	NaN	NaN	0	1.413886	NaN	-10.4	40	NaN	NaN	3644449.3169624703	40145	46.46424759871932	1874	392084.1390543201	12566	31.59515570934256	2023
r_pp_light_00230.fits	0	60224.54383615777	2460224.543836158	NaN	NaN	0	1.415052	NaN	-10.4	40	NaN	NaN	3372479.8763548764	41385	49.96092362344583	1689	378614.8213161081	14175	30.478831246273106	1677
r_pp_light_00231.fits	0	60224.544379190076	2460224.54437919	NaN	NaN	0	1.416193	NaN	-10.4	40	NaN	NaN	3488766.533347367	39573	45.86640079760718	2006	374915.74170396366	11698	30.159821870361206	2021
r_pp_light_00232.fits	0	60224.544923240785	2460224.544923241	NaN	NaN	0	1.417364	NaN	-10.4	40	NaN	NaN	3443789.6372323874	38711	46.851619644723094	1914	366943.9197180492	11381	31.874479166666667	1920
r_pp_light_00233.fits	0	60224.54546622699	2460224.545466227	NaN	NaN	0	1.418509	NaN	-10.4	40	NaN	NaN	3595573.3375190105	39735	46.948769462581616	1991	353648.81208122894	9948	30.94287133631396	2013
r_pp_light_00234.fits	0	60224.546010370366	2460224.5460103704	NaN	NaN	0	1.419681	NaN	-10.4	40	NaN	NaN	3775102.496985598	40129	47.52246340232206	1981	383085.75216609857	10313	28.581892166836216	1966
r_pp_light_00235.fits	0	60224.54655331047	2460224.5465533105	NaN	NaN	0	1.420828	NaN	-10.4	40	NaN	NaN	3667707.450033028	39833	46.77506361323155	1965	402303.89526428084	13528	29.935798664612225	1947
r_pp_light_00236.fits	0	60224.54709703708	2460224.547097037	NaN	NaN	0	1.42198	NaN	-10.4	40	NaN	NaN	3715638.2908849474	39031	45.977987421383645	1908	401180.09591725783	12114	29.413654618473895	1992
r_pp_light_00237.fits	0	60224.547640613746	2460224.5476406137	NaN	NaN	0	1.423157	NaN	-10.4	40	NaN	NaN	3646327.5680305357	41159	46.34739941118744	2038	402653.5587119604	12607	29.065934065934066	2002
r_pp_light_00238.fits	0	60224.54818589147	2460224.5481858915	NaN	NaN	0	1.424316	NaN	-10.4	40	NaN	NaN	3901745.457823909	41702	47.222863135815416	1907	407787.5408478633	11622	28.87158746208291	1978
r_pp_light_00239.fits	0	60224.54872928234	2460224.5487292823	NaN	NaN	0	1.425496	NaN	-10.4	40	NaN	NaN	3708254.4673651154	38989	46.43074581430746	1971	410237.45642812067	13076	30.034024455077088	1881
r_pp_light_00240.fits	0	60224.54927336797	2460224.549273368	NaN	NaN	0	1.426656	NaN	-10.3	40	NaN	NaN	3906253.2132895296	37222	47.35413495687468	1971	408050.76532783295	11187	28.52636968766001	1953
r_pp_light_00241.fits	0	60224.5498170834	2460224.5498170834	NaN	NaN	0	1.427841	NaN	-10.4	40	NaN	NaN	3719847.2363972287	40445	47.451977401129945	1947	402747.8923224752	11595	31.00049115913556	2036
r_pp_light_00242.fits	0	60224.55036085658	2460224.5503608566	NaN	NaN	0	1.429002	NaN	-10.4	40	NaN	NaN	3855946.277510319	37463	49.087046632124355	1930	398087.45347426814	10455	29.981425702811244	1992
r_pp_light_00243.fits	0	60224.5509044677	2460224.5509044677	NaN	NaN	0	1.430189	NaN	-10.4	40	NaN	NaN	3597205.896763403	39910	47.9849774661993	1997	393534.39250641636	12619	30.642752562225475	2049
r_pp_light_00244.fits	0	60224.55144748837	2460224.5514474884	NaN	NaN	0	1.431354	NaN	-10.4	40	NaN	NaN	3519469.3843553886	38898	46.54216244180031	1933	391686.4057214086	14106	30.085106382978722	2021
r_pp_light_00245.fits	0	60224.55199126154	2460224.5519912615	NaN	NaN	0	1.43252	NaN	-10.4	40	NaN	NaN	3723927.1435933635	41665	44.82697334030319	1913	381058.0059682877	10156	29.763779527559056	2032
r_pp_light_00246.fits	0	60224.552535139024	2460224.552535139	NaN	NaN	0	1.433714	NaN	-10.4	40	NaN	NaN	3890801.8852180573	39223	48.91044012282497	1954	383364.6840726488	10576	33.086558044806516	1964
r_pp_light_00247.fits	0	60224.55307875015	2460224.55307875	NaN	NaN	0	1.434883	NaN	-10.4	40	NaN	NaN	3854406.100625304	41074	48.871120462914256	1901	377024.8980314046	10145	31.514861460957178	1985
r_pp_light_00248.fits	0	60224.55362349562	2460224.5536234956	NaN	NaN	0	1.436084	NaN	-10.4	40	NaN	NaN	3664089.71154112	38489	47.95216049382716	1944	373490.4212592083	11920	32.00051948051948	1925
r_pp_light_00249.fits	0	60224.554166400805	2460224.554166401	NaN	NaN	0	1.437255	NaN	-10.4	40	NaN	NaN	3667464.460521383	39697	49.051321138211385	1968	366122.180776345	10316	31.46448645886561	1957
r_pp_light_00250.fits	0	60224.55471032439	2460224.5547103244	NaN	NaN	0	1.438458	NaN	-10.4	40	NaN	NaN	3672257.1745071146	39826	49.39217758985201	1892	367907.30455429194	10465	33.94621513944223	2008
r_pp_light_00251.fits	0	60224.55525378464	2460224.5552537846	NaN	NaN	0	1.439633	NaN	-10.4	40	NaN	NaN	3945975.777415131	39952	48.10785340314136	1910	372440.21651188616	8917	32.4485	2000
r_pp_light_00252.fits	0	60224.55579770869	2460224.5557977087	NaN	NaN	0	1.440837	NaN	-10.4	40	NaN	NaN	3860589.9217665726	41423	49.79643765903308	1965	391446.965205938	11203	33.1943056943057	2002
r_pp_light_00253.fits	0	60224.55634087976	2460224.5563408798	NaN	NaN	0	1.442015	NaN	-10.4	40	NaN	NaN	4203569.530646063	39273	46.86746987951807	2241	399972.6755444063	8855	32.11058109280139	2306
r_pp_light_00254.fits	0	60224.55688505806	2460224.556885058	NaN	NaN	0	1.443197	NaN	-10.4	40	NaN	NaN	4273663.981388626	38703	46.94099650349651	2288	411425.54856324475	9451	32.387797743418304	2393
r_pp_light_00255.fits	0	60224.55742858816	2460224.557428588	NaN	NaN	0	1.444408	NaN	-10.4	40	NaN	NaN	4098470.4273094237	38544	46.46608315098468	2285	411080.7987397938	10837	31.613848202396806	2253
r_pp_light_00256.fits	0	60224.55797234969	2460224.5579723497	NaN	NaN	0	1.445592	NaN	-10.4	40	NaN	NaN	3954134.914213299	40048	50.59645569620253	1975	407726.2339560818	11869	30.98076923076923	1976
r_pp_light_00257.fits	0	60224.55851619225	2460224.5585161922	NaN	NaN	0	1.446807	NaN	-10.4	40	NaN	NaN	3889258.422793224	37862	50.998484082870135	1979	411215.9606944968	12672	33.07092907092907	2002
r_pp_light_00258.fits	0	60224.55906116916	2460224.559061169	NaN	NaN	0	1.447997	NaN	-10.4	40	NaN	NaN	4020916.004163533	40884	48.42532299741602	1935	411939.8104395764	10959	30.025563909774437	1995
r_pp_light_00259.fits	0	60224.559604687616	2460224.5596046876	NaN	NaN	0	1.449211	NaN	-10.4	40	NaN	NaN	3781033.222445555	42187	49.049479166666664	1920	413796.0836822945	13538	30.327420172326406	1973
r_pp_light_00260.fits	0	60224.56014840305	2460224.560148403	NaN	NaN	0	1.450402	NaN	-10.4	40	NaN	NaN	4085712.7244003257	39004	47.98913043478261	2208	418792.01122650196	11113	33.525182953077916	2323
r_pp_light_00261.fits	0	60224.560691423714	2460224.5606914237	NaN	NaN	0	1.451593	NaN	-10.4	40	NaN	NaN	3941037.347383473	40331	49.95056065239552	1962	412346.00234086224	12214	30.969056214543578	1939
r_pp_light_00262.fits	0	60224.561236412264	2460224.5612364123	NaN	NaN	0	1.452818	NaN	-10.4	40	NaN	NaN	3539842.9736880246	43041	56.91288343558282	1630	415702.6326629814	14203	33.4115925058548	1708
r_pp_light_00263.fits	0	60224.56177937519	2460224.561779375	NaN	NaN	0	1.454014	NaN	-10.4	40	NaN	NaN	3650506.3149191863	39453	49.7690329218107	1944	418920.6415143559	14457	33.01632047477745	2022
r_pp_light_00264.fits	0	60224.56232309062	2460224.5623230906	NaN	NaN	0	1.455239	NaN	-10.4	40	NaN	NaN	3840558.3414571076	38890	51.90852390852391	1924	415063.27922918426	12335	32.40194572452637	1953
r_pp_light_00265.fits	0	60224.562866261695	2460224.5628662617	NaN	NaN	0	1.456436	NaN	-10.4	40	NaN	NaN	3629844.396272709	40578	48.041819132253	1913	415357.56578783714	13520	30.94009713977334	1853
r_pp_light_00266.fits	0	60224.56340945605	2460224.563409456	NaN	NaN	0	1.457635	NaN	-10.4	40	NaN	NaN	3735329.4857402346	46589	50.349548645937816	1994	409824.4851213738	13527	31.993554784333167	2017
r_pp_light_00267.fits	0	60224.563952407334	2460224.5639524073	NaN	NaN	0	1.458861	NaN	-10.3	40	NaN	NaN	3738363.5179837276	42627	50.963525835866264	1974	420440.31251512974	12838	31.948938321536907	1978
r_pp_light_00268.fits	0	60224.56449730322	2460224.564497303	NaN	NaN	0	1.460066	NaN	-10.4	40	NaN	NaN	3713717.2685034275	40388	51.58061224489796	1960	414228.46848499397	12444	33.00526315789474	1900
r_pp_light_00269.fits	0	60224.565040243324	2460224.5650402433	NaN	NaN	0	1.461297	NaN	-10.4	40	NaN	NaN	3697678.411876991	40233	50.483804627249356	1945	407359.52172945	12926	31.827405857740587	1912
r_pp_light_00270.fits	0	60224.565583947115	2460224.565583947	NaN	NaN	0	1.462503	NaN	-10.4	40	NaN	NaN	3698639.575700319	41346	51.85757729346173	1973	405536.73491490685	12859	33.1107124551512	1951
r_pp_light_00271.fits	0	60224.56612697942	2460224.5661269794	NaN	NaN	0	1.463732	NaN	-10.4	40	NaN	NaN	3556670.6078237775	40839	51.57022332506204	2015	404924.29192780686	15654	31.869727709556862	1873
r_pp_light_00272.fits	0	60224.56667121546	2460224.5666712155	NaN	NaN	0	1.464942	NaN	-10.4	40	NaN	NaN	3743635.2111190045	37548	51.63520408163265	1960	402382.7156667928	12294	32.92973523421588	1964
