Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	Source-Sky_C2	Peak_C2	Sky/Pixel_C2	N_Sky_Pixels_C2
r_pp_light_00186.fits	0	60212.44067604188	2460212.440676042	NaN	NaN	0	1.198055	NaN	-10.4	40	NaN	NaN	4066601.9854002693	40175	47.66242038216561	2355	462085.94851058495	15381	29.925010651896038	2347
r_pp_light_00187.fits	0	60212.44122076407	2460212.441220764	NaN	NaN	0	1.198613	NaN	-10.4	40	NaN	NaN	3982567.0801284844	44390	51.088955522238884	2001	456185.79620721925	16173	28.197524988100906	2101
r_pp_light_00188.fits	0	60212.44176568324	2460212.4417656832	NaN	NaN	0	1.199174	NaN	-10.4	40	NaN	NaN	4132846.3845509943	42317	50.6288144072036	1999	457998.8072330957	13007	30.879326923076924	2080
r_pp_light_00189.fits	0	60212.442310208455	2460212.4423102085	NaN	NaN	0	1.199737	NaN	-10.4	40	NaN	NaN	4196757.182064113	44766	46.623697916666664	2304	459508.1664798834	13354	30.489379779099405	2354
r_pp_light_00190.fits	0	60212.4428554629	2460212.442855463	NaN	NaN	0	1.200302	NaN	-10.4	40	NaN	NaN	3874911.766959032	43681	51.350531107739	1977	459292.70160712657	16772	31.998511904761905	2016
r_pp_light_00191.fits	0	60212.44340179395	2460212.443401794	NaN	NaN	0	1.200873	NaN	-10.4	40	NaN	NaN	4442172.352193588	38732	49.038847664775204	2291	458589.85331684566	11088	30.979469632164243	2338
r_pp_light_00192.fits	0	60212.44394599553	2460212.4439459955	NaN	NaN	0	1.201446	NaN	-10.4	40	NaN	NaN	3959146.4105922794	41956	51.366341713699335	1949	455985.4847193372	13863	31.56921539230385	2001
r_pp_light_00193.fits	0	60212.444489757065	2460212.444489757	NaN	NaN	0	1.202017	NaN	-10.4	40	NaN	NaN	3948942.9566603056	40205	52.35939086294416	1970	461288.43279116356	14282	32.17728395061729	2025
r_pp_light_00194.fits	0	60212.44503451418	2460212.445034514	NaN	NaN	0	1.202594	NaN	-10.4	40	NaN	NaN	4136856.939989244	42507	48.95022026431718	2270	463834.85112761025	14793	30.824	2375
r_pp_light_00195.fits	0	60212.445578321815	2460212.445578322	NaN	NaN	0	1.203173	NaN	-10.4	40	NaN	NaN	4012230.449660181	40852	50.38022426095821	1962	459063.7207341885	14416	30.974987493746873	1999
r_pp_light_00196.fits	0	60212.4461234957	2460212.4461234957	NaN	NaN	0	1.203753	NaN	-10.4	40	NaN	NaN	3940407.314567973	38311	46.02939923306349	2347	463752.6992530887	15260	31.572100984167736	2337
r_pp_light_00197.fits	0	60212.44666790543	2460212.4466679054	NaN	NaN	0	1.204338	NaN	-10.3	40	NaN	NaN	3957355.028101776	39413	52.01257202723939	1909	458727.0539272507	13577	32.57889396245561	1971
r_pp_light_00198.fits	0	60212.44721269701	2460212.447212697	NaN	NaN	0	1.204926	NaN	-10.4	40	NaN	NaN	3791728.9730243143	42062	52.09867751780264	1966	458590.2192135614	16110	31.977462028417442	2041
r_pp_light_00199.fits	0	60212.44775682874	2460212.4477568287	NaN	NaN	0	1.205516	NaN	-10.4	40	NaN	NaN	4057364.651701311	43710	51.41255144032922	1944	460189.79915897374	13761	32.14206268958544	1978
r_pp_light_00200.fits	0	60212.44830150483	2460212.448301505	NaN	NaN	0	1.206109	NaN	-10.4	40	NaN	NaN	4301507.8921607435	40022	47.102609464838565	2261	463558.36006530165	13836	30.960801022582018	2347
r_pp_light_00201.fits	0	60212.44884702563	2460212.4488470256	NaN	NaN	0	1.206705	NaN	-10.4	40	NaN	NaN	4096678.338748217	42130	51.494044536509584	1931	457664.40158912493	14180	31.48347311297484	2027
r_pp_light_00202.fits	0	60212.44939130824	2460212.4493913082	NaN	NaN	0	1.207301	NaN	-10.4	40	NaN	NaN	4232484.784369036	43258	51.50676014021032	1997	459092.8595183968	13078	32.57055214723926	1956
r_pp_light_00203.fits	0	60212.44993633125	2460212.4499363312	NaN	NaN	0	1.207903	NaN	-10.4	40	NaN	NaN	3824241.3205075683	43263	52.98583712696004	1977	457519.76757940004	14975	33.832231825114384	1967
r_pp_light_00204.fits	0	60212.4504807177	2460212.4504807177	NaN	NaN	0	1.208504	NaN	-10.4	40	NaN	NaN	3808783.477189899	42018	52.49586776859504	1936	458064.3056258944	15376	31.472538347352796	2021
r_pp_light_00205.fits	0	60212.45102475723	2460212.451024757	NaN	NaN	0	1.209112	NaN	-10.4	40	NaN	NaN	3867527.177189185	45810	51.43198724760893	1882	455859.6746541823	14696	33.04785397138629	2027
r_pp_light_00206.fits	0	60212.45156956045	2460212.4515695604	NaN	NaN	0	1.209719	NaN	-10.4	40	NaN	NaN	3465474.8199299853	49206	52.275391611925215	1979	458836.21507555334	19112	33.08626673277144	2017
r_pp_light_00207.fits	0	60212.45211424772	2460212.4521142477	NaN	NaN	0	1.210331	NaN	-10.4	40	NaN	NaN	3836844.776148819	42751	53.92765520779887	1949	457156.78397847357	16151	31.610813443740867	2053
r_pp_light_00208.fits	0	60212.45265920134	2460212.4526592013	NaN	NaN	0	1.210946	NaN	-10.4	40	NaN	NaN	3969041.30575234	45966	52.05628803245436	1972	452664.0362949854	16519	31.87344913151365	2015
r_pp_light_00209.fits	0	60212.4532040162	2460212.453204016	NaN	NaN	0	1.211563	NaN	-10.4	40	NaN	NaN	3776701.3156231665	44678	52.03093306288032	1972	458770.62153584213	17537	31.643890274314213	2005
r_pp_light_00210.fits	0	60212.45374832209	2460212.453748322	NaN	NaN	0	1.212183	NaN	-10.4	40	NaN	NaN	3739582.1454883893	47722	51.993798449612406	1935	455134.16137101623	15662	31.525517938352703	1979
r_pp_light_00211.fits	0	60212.454295034986	2460212.454295035	NaN	NaN	0	1.212808	NaN	-10.4	40	NaN	NaN	3894551.3951090695	43702	52.99591419816139	1958	459327.73583472474	15231	32.437563971340836	1954
r_pp_light_00212.fits	0	60212.45483880816	2460212.454838808	NaN	NaN	0	1.21343	NaN	-10.4	40	NaN	NaN	3588628.781985121	46423	51.974747474747474	1980	455006.7015730671	19369	31.389955686853767	2031
r_pp_light_00213.fits	0	60212.455383437686	2460212.4553834377	NaN	NaN	0	1.214058	NaN	-10.4	40	NaN	NaN	3848667.5432904223	44096	51.493486973947896	1996	456891.46119891456	16475	31.904562139486103	1907
r_pp_light_00214.fits	0	60212.455928252544	2460212.4559282525	NaN	NaN	0	1.214689	NaN	-10.4	40	NaN	NaN	3917327.057404172	42109	52.54302203567681	1906	456800.86906571715	14342	32.524329692154915	2014
r_pp_light_00215.fits	0	60212.4564720951	2460212.456472095	NaN	NaN	0	1.215322	NaN	-10.4	40	NaN	NaN	3854819.332715887	42737	50.34846192637418	1983	455158.0627470326	15437	30.4001924001924	2079
r_pp_light_00216.fits	0	60212.45701607643	2460212.4570160764	NaN	NaN	0	1.215955	NaN	-10.3	40	NaN	NaN	3888943.7207693644	42068	51.1578947368421	1919	456493.201627537	14853	33.0574653668548	1949
r_pp_light_00217.fits	0	60212.45756093785	2460212.457560938	NaN	NaN	0	1.216595	NaN	-10.4	40	NaN	NaN	4525951.84561527	38934	45.33087633087633	2442	460178.49250624556	10824	31.898184688239937	2534
r_pp_light_00218.fits	0	60212.45810528938	2460212.4581052894	NaN	NaN	0	1.217235	NaN	-10.4	40	NaN	NaN	4199905.514102468	42192	48.16400709219858	2256	456481.64814301644	11861	28.792223572296475	2469
r_pp_light_00219.fits	0	60212.45864956034	2460212.4586495603	NaN	NaN	0	1.217878	NaN	-10.4	40	NaN	NaN	4290054.862445157	40389	47.188328912466844	2262	454623.71122666774	12608	29.449152542372882	2478
r_pp_light_00220.fits	0	60212.45919288229	2460212.4591928823	NaN	NaN	0	1.218522	NaN	-10.4	40	NaN	NaN	4065014.4653203264	40656	46.04885701479157	2231	452119.95513221616	13145	30.39918032786885	2440
r_pp_light_00221.fits	0	60212.4597392939	2460212.459739294	NaN	NaN	0	1.219173	NaN	-10.4	40	NaN	NaN	4260349.561330629	38444	46.56280733124721	2237	453868.2535550246	12547	30.062418158009603	2291
r_pp_light_00222.fits	0	60212.4602827318	2460212.460282732	NaN	NaN	0	1.219822	NaN	-10.4	40	NaN	NaN	4318148.358803366	38450	49.84089926502378	2313	457468.72051349725	11522	31.58350687213661	2401
r_pp_light_00223.fits	0	60212.460827141535	2460212.4608271415	NaN	NaN	0	1.220477	NaN	-10.4	40	NaN	NaN	4289147.702572764	38452	49.11886875828546	2263	455103.2764641017	12469	32.382277397260275	2336
r_pp_light_00224.fits	0	60212.461370925885	2460212.461370926	NaN	NaN	0	1.221119	NaN	-10.4	40	NaN	NaN	4425741.807782066	39192	48.46632124352332	2316	458316.44510551804	12269	31.578008298755186	2410
r_pp_light_00225.fits	0	60212.461915544234	2460212.4619155442	NaN	NaN	0	1.221793	NaN	-10.4	40	NaN	NaN	4767746.288676717	40143	46.14308489438023	2509	458870.839545747	9864	32.45982142857143	2464
r_pp_light_00227.fits	0	60212.46300377324	2460212.4630037732	NaN	NaN	0	1.223106	NaN	-10.4	40	NaN	NaN	4906361.312163827	39291	46.62407862407862	2442	452554.86222960433	9028	32.813220599538816	2602
r_pp_light_00228.fits	0	60212.46354790544	2460212.4635479054	NaN	NaN	0	1.223772	NaN	-10.4	40	NaN	NaN	4986574.430247453	36666	46.85737439222042	2468	456074.583661203	9201	32.59928797468354	2528
r_pp_light_00229.fits	0	60212.46409121528	2460212.4640912153	NaN	NaN	0	1.224443	NaN	-10.4	40	NaN	NaN	4790864.955785457	37869	47.08490566037736	2438	451372.3702553634	9088	32.538032656312225	2511
r_pp_light_00230.fits	0	60212.46463599568	2460212.4646359957	NaN	NaN	0	1.225115	NaN	-10.4	40	NaN	NaN	4753003.255147715	37018	45.956053067993366	2412	454830.44231418124	9227	32.80776932318783	2497
r_pp_light_00231.fits	0	60212.46518143546	2460212.4651814355	NaN	NaN	0	1.225792	NaN	-10.4	40	NaN	NaN	4712764.707098582	37533	47.26845093268451	2466	454411.1237833733	9279	33.130234505862646	2388
r_pp_light_00232.fits	0	60212.465726273134	2460212.465726273	NaN	NaN	0	1.22647	NaN	-10.4	40	NaN	NaN	4760923.681339723	37366	46.057190219643594	2413	457000.68786574487	9584	32.48104362005707	2453
r_pp_light_00233.fits	0	60212.4662698498	2460212.46626985	NaN	NaN	0	1.227152	NaN	-10.4	40	NaN	NaN	4651044.650770846	39752	48.439256376999566	2313	456258.3577750817	10536	32.356118143459916	2370
r_pp_light_00234.fits	0	60212.46681428235	2460212.4668142824	NaN	NaN	0	1.227834	NaN	-10.4	40	NaN	NaN	5200225.806414943	36192	44.81773600326931	2447	453951.4827838712	8118	32.162858329871206	2407
r_pp_light_00235.fits	0	60212.46735846065	2460212.4673584606	NaN	NaN	0	1.228504	NaN	-10.4	40	NaN	NaN	4921261.932574877	37823	46.56129807692308	2496	453690.10686270107	8800	32.602409638554214	2490
r_pp_light_00236.fits	0	60212.467902801	2460212.467902801	NaN	NaN	0	1.229194	NaN	-10.4	40	NaN	NaN	5747124.932323032	38295	45.04402302742973	2953	453910.21125466516	5850	32.607607607607605	2997
r_pp_light_00237.fits	0	60212.4684473034	2460212.4684473034	NaN	NaN	0	1.229886	NaN	-10.4	40	NaN	NaN	5386000.736057922	38151	45.79008547008547	2925	455895.7534324225	7358	33.90505310588993	3107
r_pp_light_00238.fits	0	60212.468991088215	2460212.468991088	NaN	NaN	0	1.23058	NaN	-10.4	40	NaN	NaN	4857881.113082924	37786	47.32775510204082	2450	457220.5095727544	9304	33.475040257648956	2484
r_pp_light_00239.fits	0	60212.469535844866	2460212.469535845	NaN	NaN	0	1.231277	NaN	-10.4	40	NaN	NaN	5364484.9260579115	36748	46.46870047543582	2524	454551.6793380757	8074	32.003585657370515	2510
r_pp_light_00240.fits	0	60212.47007957194	2460212.470079572	NaN	NaN	0	1.231977	NaN	-10.4	40	NaN	NaN	4947199.193567493	38347	45.75752773375594	2524	455326.7376128877	8536	31.693413173652694	2505
r_pp_light_00241.fits	0	60212.47062603012	2460212.47062603	NaN	NaN	0	1.232682	NaN	-10.4	40	NaN	NaN	4955328.3416249035	37419	46.49854348730753	2403	455333.90278490866	8155	31.70148654077943	2489
r_pp_light_00242.fits	0	60212.4711693055	2460212.4711693055	NaN	NaN	0	1.233386	NaN	-10.4	40	NaN	NaN	6317431.442349626	35405	43.15217391304348	3174	455969.85492915375	5159	31.821395915879304	3281
r_pp_light_00243.fits	0	60212.47171358811	2460212.471713588	NaN	NaN	0	1.234092	NaN	-10.4	40	NaN	NaN	4642739.615646152	39344	49.306672558550595	2263	456279.9106210585	9544	30.97295012679628	2366
r_pp_light_00244.fits	0	60212.4722579862	2460212.472257986	NaN	NaN	0	1.234803	NaN	-10.4	40	NaN	NaN	4278683.154327531	40124	48.664797238999135	2318	457596.4703517662	11165	31.824804856895057	2306
r_pp_light_00245.fits	0	60212.472802245524	2460212.4728022455	NaN	NaN	0	1.235516	NaN	-10.4	40	NaN	NaN	5929393.856751843	38173	43.001319696469814	3031	453388.052296103	5652	31.06890812250333	3004
r_pp_light_00246.fits	0	60212.473346597515	2460212.4733465975	NaN	NaN	0	1.236219	NaN	-10.4	40	NaN	NaN	5817812.424527736	39266	40.907242693773824	3148	453993.203758302	6087	31.13197026022305	3228
r_pp_light_00247.fits	0	60212.473891782574	2460212.4738917826	NaN	NaN	0	1.236937	NaN	-10.4	40	NaN	NaN	4927341.247685626	39526	45.425277892136684	2429	457121.9017197574	8369	31.58936425429828	2501
r_pp_light_00248.fits	0	60212.474435798824	2460212.474435799	NaN	NaN	0	1.237657	NaN	-10.4	40	NaN	NaN	4745168.293246568	38784	45.56676194365047	2449	457035.5903075931	10918	31.49534601375961	2471
r_pp_light_00249.fits	0	60212.47498010425	2460212.4749801042	NaN	NaN	0	1.238381	NaN	-10.4	40	NaN	NaN	4189658.603555297	42776	52.90554414784394	1948	454445.96875431156	12323	32.791059768960324	1991
r_pp_light_00250.fits	0	60212.47552427091	2460212.475524271	NaN	NaN	0	1.239107	NaN	-10.4	40	NaN	NaN	4388819.69466978	40044	49.38755980861244	2299	459218.67472216114	11239	31.863695937090434	2289
r_pp_light_00251.fits	0	60212.47607076401	2460212.476070764	NaN	NaN	0	1.239839	NaN	-10.4	40	NaN	NaN	4090849.3197463225	41386	48.06946826758148	2332	457321.7609136326	13769	31.41830624465355	2338
r_pp_light_00252.fits	0	60212.47661563661	2460212.4766156366	NaN	NaN	0	1.240555	NaN	-10.4	40	NaN	NaN	3907547.896209248	40871	49.851554663991976	1994	454944.5211027549	14156	31.94589371980676	2070
r_pp_light_00253.fits	0	60212.4771589702	2460212.47715897	NaN	NaN	0	1.241304	NaN	-10.4	40	NaN	NaN	4056951.797520651	40664	51.32932330827067	1995	456401.09087029885	14781	32.82292179045745	2033
r_pp_light_00254.fits	0	60212.47770350706	2460212.477703507	NaN	NaN	0	1.242025	NaN	-10.4	40	NaN	NaN	3852338.416171268	39974	52.41354540790149	1949	458280.4041666646	14760	33.004046535154274	1977
r_pp_light_00255.fits	0	60212.47824822925	2460212.4782482293	NaN	NaN	0	1.242764	NaN	-10.4	40	NaN	NaN	4294087.326034277	35758	48.220035778175315	2236	456047.75392617664	13216	32.62544014084507	2272
r_pp_light_00256.fits	0	60212.47879158566	2460212.4787915857	NaN	NaN	0	1.243507	NaN	-10.4	40	NaN	NaN	4532986.042893566	37700	48.44259421560035	2282	459576.44904155005	10817	31.803485838779956	2295
r_pp_light_00257.fits	0	60212.47933636606	2460212.479336366	NaN	NaN	0	1.244252	NaN	-10.4	40	NaN	NaN	4150487.862933154	40886	48.53227232537577	2262	459611.1025584852	13459	33.06723044397463	2365
r_pp_light_00258.fits	0	60212.4798803241	2460212.479880324	NaN	NaN	0	1.245001	NaN	-10.4	40	NaN	NaN	3931165.782249188	40770	51.63466397170288	1979	452463.4687383751	13694	32.875363724539284	2062
r_pp_light_00259.fits	0	60212.48042456014	2460212.48042456	NaN	NaN	0	1.24575	NaN	-10.4	40	NaN	NaN	4043300.3895188756	43468	50.45226917057903	1917	454528.6330289509	12209	29.970071258907364	2105
r_pp_light_00260.fits	0	60212.48096873844	2460212.4809687384	NaN	NaN	0	1.246503	NaN	-10.4	40	NaN	NaN	3791968.3123957277	43953	52.02502662406816	1878	454571.94787587447	14195	32.83178937103852	2051
r_pp_light_00261.fits	0	60212.481515729334	2460212.4815157293	NaN	NaN	0	1.247247	NaN	-10.4	40	NaN	NaN	4096989.0912483153	40424	51.85327991987982	1997	457206.94534775964	13358	33.91958041958042	2002
r_pp_light_00262.fits	0	60212.48205952579	2460212.482059526	NaN	NaN	0	1.248004	NaN	-10.4	40	NaN	NaN	4025706.521088677	38606	51.40134645261522	1931	455825.39529017557	13103	33.57241379310345	2030
r_pp_light_00263.fits	0	60212.48260368081	2460212.482603681	NaN	NaN	0	1.248765	NaN	-10.4	40	NaN	NaN	3825363.272246857	40949	51.07964135021097	1896	452948.90038779425	14534	33.10334498252621	2003
r_pp_light_00264.fits	0	60212.48314790521	2460212.483147905	NaN	NaN	0	1.249529	NaN	-10.4	40	NaN	NaN	3909150.1018257076	38880	55.070665988815456	1967	454814.23993113544	14575	36.495713565305095	1983
r_pp_light_00265.fits	0	60212.48369252309	2460212.483692523	NaN	NaN	0	1.250296	NaN	-10.4	40	NaN	NaN	4307158.85708	38864	47.487001733102254	2308	457859.1090130405	11277	32.02980688497061	2382
r_pp_light_00266.fits	0	60212.48423586832	2460212.4842358683	NaN	NaN	0	1.251064	NaN	-10.4	40	NaN	NaN	4371306.538426057	38533	48.803626713843435	2261	454959.43800300575	10691	32.97743055555556	2304
r_pp_light_00267.fits	0	60212.48478071764	2460212.4847807176	NaN	NaN	0	1.251819	NaN	-10.4	40	NaN	NaN	4581442.1015016455	38883	49.07323340471092	2335	455868.5813383927	8918	33.01104502973662	2354
r_pp_light_00268.fits	0	60212.48532459512	2460212.485324595	NaN	NaN	0	1.252595	NaN	-10.4	40	NaN	NaN	4641951.916198338	38009	49.376736111111114	2304	457271.3994245526	9823	33.70616319444444	2304
r_pp_light_00269.fits	0	60212.48586900486	2460212.485869005	NaN	NaN	0	1.253371	NaN	-10.4	40	NaN	NaN	4434454.108642501	37181	48.59819121447028	2322	456954.0370562876	10811	33.48780487804878	2255
r_pp_light_00270.fits	0	60212.48641325254	2460212.4864132525	NaN	NaN	0	1.254151	NaN	-10.4	40	NaN	NaN	4372265.836709134	38483	49.075479930191975	2292	455952.3725011032	10626	33.57834394904459	2355
r_pp_light_00271.fits	0	60212.486960173585	2460212.4869601736	NaN	NaN	0	1.254937	NaN	-10.4	40	NaN	NaN	4358992.149696802	38737	48.52286995515695	2230	456266.5396346813	10921	34.48428990364474	2387
r_pp_light_00272.fits	0	60212.4875049307	2460212.4875049307	NaN	NaN	0	1.255723	NaN	-10.4	40	NaN	NaN	4108792.906216446	36904	47.60366652116979	2291	456467.33786184463	11906	32.33861301369863	2336
r_pp_light_00273.fits	0	60212.488049236126	2460212.488049236	NaN	NaN	0	1.256495	NaN	-10.4	40	NaN	NaN	4269443.785940197	38392	47.44180008654262	2311	457979.8486207753	10648	32.55168067226891	2380
r_pp_light_00274.fits	0	60212.4885932873	2460212.4885932873	NaN	NaN	0	1.257285	NaN	-10.4	40	NaN	NaN	4433275.294612219	37559	50.98357203032856	2374	454245.08168179455	10081	32.67122702009406	2339
r_pp_light_00275.fits	0	60212.48913798621	2460212.489137986	NaN	NaN	0	1.258078	NaN	-10.4	40	NaN	NaN	4332162.804379263	39233	49.33275032794053	2287	454700.94871977245	9812	33.999560632688926	2276
r_pp_light_00276.fits	0	60212.489682291634	2460212.4896822916	NaN	NaN	0	1.258874	NaN	-10.4	40	NaN	NaN	4305530.911920649	39500	50.37699822380107	2252	451701.5389102819	9902	34.06010452961672	2296
r_pp_light_00277.fits	0	60212.49022633117	2460212.490226331	NaN	NaN	0	1.259672	NaN	-10.5	40	NaN	NaN	4866227.611442695	36507	47.48341625207297	2412	457872.28180776373	8991	33.87656313029447	2479
r_pp_light_00278.fits	0	60212.49077100726	2460212.4907710073	NaN	NaN	0	1.260474	NaN	-10.4	40	NaN	NaN	4176960.7896974823	40973	49.417247386759584	2296	458554.38005251467	12129	34.89597602739726	2336
r_pp_light_00279.fits	0	60212.491315486375	2460212.4913154864	NaN	NaN	0	1.261278	NaN	-10.4	40	NaN	NaN	3971900.005678717	39859	52.40031071983428	1931	456520.04367791576	11988	32.896517412935324	2010
r_pp_light_00280.fits	0	60212.4918598379	2460212.491859838	NaN	NaN	0	1.262084	NaN	-10.4	40	NaN	NaN	4014584.8649089234	38654	49.13682358117026	2273	456335.2978870221	11869	32.56166738289643	2327
r_pp_light_00281.fits	0	60212.49240590306	2460212.492405903	NaN	NaN	0	1.262897	NaN	-10.4	40	NaN	NaN	3976810.587196099	41122	48.99704641350211	2370	458842.59773926256	13467	34.33463711429813	2301
r_pp_light_00282.fits	0	60212.492950162385	2460212.4929501624	NaN	NaN	0	1.26369	NaN	-10.4	40	NaN	NaN	3803451.1724555087	40422	52.651870324189524	2005	455528.82657777326	13242	33.72354104846686	2022
r_pp_light_00283.fits	0	60212.493494108785	2460212.493494109	NaN	NaN	0	1.264504	NaN	-10.4	40	NaN	NaN	3666801.821283287	41950	54.026659959758554	1988	454186.31455616775	14672	33.54298418972332	2024
r_pp_light_00284.fits	0	60212.49403887754	2460212.4940388775	NaN	NaN	0	1.265322	NaN	-10.4	40	NaN	NaN	3816446.7843088666	40979	51.61723961005644	1949	455309.8384906823	14673	33.9475	2000
r_pp_light_00285.fits	0	60212.494583125226	2460212.494583125	NaN	NaN	0	1.266141	NaN	-10.4	40	NaN	NaN	3712408.353588321	41437	51.464285714285715	1904	457239.70310433354	14151	32.83762886597938	1940
r_pp_light_00286.fits	0	60212.49512707209	2460212.495127072	NaN	NaN	0	1.266963	NaN	-10.4	40	NaN	NaN	3871149.730151857	39205	51.371095817893064	1889	456268.05209610815	13807	34.01726689689196	2027
r_pp_light_00287.fits	0	60212.4956714469	2460212.495671447	NaN	NaN	0	1.26777	NaN	-10.4	40	NaN	NaN	3694464.295380588	41283	52.89556277056277	1848	455598.1051052128	13579	34.0144422310757	2008
r_pp_light_00288.fits	0	60212.49621527782	2460212.496215278	NaN	NaN	0	1.268597	NaN	-10.4	40	NaN	NaN	3665944.263053288	36280	53.07382550335571	1937	452876.2640684978	14922	33.38401559454191	2052
r_pp_light_00289.fits	0	60212.49675951386	2460212.496759514	NaN	NaN	0	1.269427	NaN	-10.4	40	NaN	NaN	3940803.983308026	40842	52.862034739454096	2015	456298.72902409197	12599	33.9383149448345	1994
r_pp_light_00290.fits	0	60212.49730369216	2460212.497303692	NaN	NaN	0	1.27026	NaN	-10.4	40	NaN	NaN	3797789.768790851	44145	50.992183428869204	1919	454276.28340277	14467	32.97609561752988	2008
r_pp_light_00291.fits	0	60212.49784997711	2460212.497849977	NaN	NaN	0	1.271098	NaN	-10.4	40	NaN	NaN	3696964.938322752	40478	53.63734115347019	2046	452453.9805499878	15769	34.178137651821864	1976
r_pp_light_00292.fits	0	60212.49839417823	2460212.498394178	NaN	NaN	0	1.271918	NaN	-10.4	40	NaN	NaN	3782264.1820924184	43410	52.611082606464855	1949	455395.0572544491	13814	36.51404212637914	1994
r_pp_light_00293.fits	0	60212.49893853022	2460212.49893853	NaN	NaN	0	1.272759	NaN	-10.4	40	NaN	NaN	3604356.496126163	40002	53.86993927125506	1976	450887.6090955643	15765	37.04057524396507	1947
r_pp_light_00294.fits	0	60212.49948321795	2460212.499483218	NaN	NaN	0	1.273603	NaN	-10.4	40	NaN	NaN	4168429.0794522413	38521	49.09711286089239	2286	457139.04901852907	11495	33.532811820947416	2301
r_pp_light_00295.fits	0	60212.50002709497	2460212.500027095	NaN	NaN	0	1.274449	NaN	-10.4	40	NaN	NaN	4046473.0261558057	38922	50.14443971026843	2347	453054.56305805326	12532	33.384020618556704	2328
r_pp_light_00296.fits	0	60212.5005715047	2460212.5005715047	NaN	NaN	0	1.275279	NaN	-10.4	40	NaN	NaN	3902810.3355385787	40048	52.43188854489164	1938	454589.41093332885	11888	32.495535714285715	2016
r_pp_light_00297.fits	0	60212.50111562526	2460212.5011156253	NaN	NaN	0	1.276131	NaN	-10.4	40	NaN	NaN	4149567.894983084	37161	48.42227171492205	2245	452154.143148229	11711	33.61508786969567	2333
r_pp_light_00298.fits	0	60212.50166048622	2460212.501660486	NaN	NaN	0	1.276985	NaN	-10.4	40	NaN	NaN	4173364.5758655355	37357	49.92653606411398	2246	451666.91425589035	11640	34.81030042918455	2330
r_pp_light_00299.fits	0	60212.50220394693	2460212.502203947	NaN	NaN	0	1.277841	NaN	-10.4	40	NaN	NaN	4309250.652808717	39386	48.608827347468626	2311	450159.8050374339	9556	35.05683297180043	2305
r_pp_light_00300.fits	0	60212.502748623025	2460212.502748623	NaN	NaN	0	1.278682	NaN	-10.4	40	NaN	NaN	4343581.274117983	36010	49.51352530541012	2292	451713.9003930452	8926	33.160488626790226	2374
r_pp_light_00301.fits	0	60212.503294294234	2460212.5032942942	NaN	NaN	0	1.279546	NaN	-10.4	40	NaN	NaN	4549885.699393604	36384	49.77733860342556	2277	448822.7054423307	8529	35.50229453483521	2397
r_pp_light_00302.fits	0	60212.50383906253	2460212.5038390625	NaN	NaN	0	1.280412	NaN	-10.4	40	NaN	NaN	4611832.471535393	39783	47.879852881078875	2447	453371.304152798	8152	35.528094462540714	2456
r_pp_light_00303.fits	0	60212.50438358821	2460212.504383588	NaN	NaN	0	1.281278	NaN	-10.4	40	NaN	NaN	4304318.116943623	37301	48.59582963620231	2254	451005.48624345416	9857	35.332904332904334	2331
r_pp_light_00304.fits	0	60212.50492812507	2460212.504928125	NaN	NaN	0	1.282129	NaN	-10.4	40	NaN	NaN	4474006.495268699	36750	47.702999577524295	2367	452363.39946168155	9047	34.11174319382365	2461
r_pp_light_00305.fits	0	60212.50547171291	2460212.505471713	NaN	NaN	0	1.283001	NaN	-10.4	40	NaN	NaN	5124893.546795193	35279	47.00622338683262	3053	447918.7716604139	6462	35.62255541069101	3068
r_pp_light_00306.fits	0	60212.50601591449	2460212.5060159145	NaN	NaN	0	1.283876	NaN	-10.4	40	NaN	NaN	4860933.466628101	35928	47.52511229073091	2449	448650.5225053212	7342	35.47701391817798	2371
r_pp_light_00307.fits	0	60212.50656054402	2460212.506560544	NaN	NaN	0	1.284735	NaN	-10.5	40	NaN	NaN	4944961.8977997	35241	46.97899573350837	3047	451419.5964712603	7353	36.469565217391306	2990
r_pp_light_00308.fits	0	60212.50710475724	2460212.5071047572	NaN	NaN	0	1.285615	NaN	-10.4	40	NaN	NaN	4673330.795249292	36736	48.9622034579815	2487	452162.94362181163	7498	36.005414410662226	2401
r_pp_light_00309.fits	0	60212.507649201434	2460212.5076492014	NaN	NaN	0	1.286498	NaN	-10.4	40	NaN	NaN	4624877.51533036	35631	46.97799119647859	2499	450823.40456663404	7661	35.05338223308883	2454
r_pp_light_00310.fits	0	60212.508193923626	2460212.5081939236	NaN	NaN	0	1.287384	NaN	-10.4	40	NaN	NaN	5072636.393102098	35807	46.59634974533107	2356	450551.3410378631	6255	33.05834683954619	2468
r_pp_light_00311.fits	0	60212.50873920135	2460212.5087392014	NaN	NaN	0	1.288254	NaN	-10.5	40	NaN	NaN	5227016.180670327	36099	44.56205613797768	2957	453238.891698296	6077	34.58108108108108	3034
r_pp_light_00312.fits	0	60212.50928339129	2460212.5092833913	NaN	NaN	0	1.289145	NaN	-10.5	40	NaN	NaN	5189142.83707181	35045	46.41976149914821	2935	448078.04419560806	6013	35.96727395411606	2964
