Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Source_SNR_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	Source-Sky_C2	Source_SNR_C2	Peak_C2	Sky/Pixel_C2	N_Sky_Pixels_C2
r_pp_light_00108.fits	0	60192.47110284725	2460192.4711028473	NaN	NaN	0	1.176275	NaN	-10.4	40	NaN	NaN	3708363.9493156634	1299.485121111846	37225	30.99465648854962	3930	434070.52477234375	204.63033410570713	10828	26.545522949586154	3987
r_pp_light_00109.fits	0	60192.47164760437	2460192.4716476044	NaN	NaN	0	1.176715	NaN	-10.3	40	NaN	NaN	3500664.3590290607	1243.5841930131483	37666	30.612255678816695	3786	434738.97371737857	204.91022673404916	12358	26.526408450704224	3976
r_pp_light_00110.fits	0	60192.472193252295	2460192.4721932523	NaN	NaN	0	1.177159	NaN	-10.4	40	NaN	NaN	3357327.8647092273	1205.400605352251	37293	31.946704428424304	3884	438569.0457109796	206.55183581281133	13481	28.033713561470215	3945
r_pp_light_00111.fits	0	60192.472740694415	2460192.4727406944	NaN	NaN	0	1.177606	NaN	-10.3	40	NaN	NaN	3477641.3632823853	1238.5649942778182	36534	30.353207547169813	3975	436392.20678286196	205.74795883014178	12411	27.421925266023262	4041
r_pp_light_00112.fits	0	60192.47328577563	2460192.4732857756	NaN	NaN	0	1.178055	NaN	-10.3	40	NaN	NaN	3971248.060523582	1367.7429608779498	37139	32.08006984285358	4009	432358.4958757445	203.86510820888503	9542	27.080972674855854	3989
r_pp_light_00113.fits	0	60192.473830717616	2460192.4738307176	NaN	NaN	0	1.178506	NaN	-10.3	40	NaN	NaN	3528202.086534562	1251.5447381039519	39636	29.322922044398556	3874	434375.6858175426	204.74371178597391	12549	25.472530241935484	3968
r_pp_light_00114.fits	0	60192.4743763078	2460192.474376308	NaN	NaN	0	1.17896	NaN	-10.3	40	NaN	NaN	3798294.440683253	1323.193053483868	36554	29.706874842608915	3971	436718.8100353667	205.89821072580153	10689	24.982138427189284	4031
r_pp_light_00115.fits	0	60192.474921689834	2460192.47492169	NaN	NaN	0	1.179416	NaN	-10.3	40	NaN	NaN	3613428.264801305	1274.4298420923467	38375	30.884124553343543	3918	438253.73072337406	206.55514007750202	10883	27.60203574975174	4028
r_pp_light_00116.fits	0	60192.47546839155	2460192.4754683916	NaN	NaN	0	1.179877	NaN	-10.3	40	NaN	NaN	3784583.9625805086	1319.109735888736	38131	31.494734138196762	3893	429724.0915981229	202.71607213991572	9892	26.993008739076156	4005
r_pp_light_00117.fits	0	60192.47601451399	2460192.476014514	NaN	NaN	0	1.180339	NaN	-10.3	40	NaN	NaN	3564117.621178672	1261.1324410529644	35223	31.874485596707817	3888	436313.57594850165	205.3626119216016	10967	29.01040312093628	3845
r_pp_light_00118.fits	0	60192.476560115814	2460192.476560116	NaN	NaN	0	1.180804	NaN	-10.4	40	NaN	NaN	3636346.5487119136	1280.0738049902984	38716	31.10332294911734	3852	437251.4693348431	206.08977665427952	10334	26.282294264339154	4010
r_pp_light_00119.fits	0	60192.489416296594	2460192.4894162966	NaN	NaN	0	1.192449	NaN	-10.3	40	NaN	NaN	3492061.8918026034	1242.246488073718	36385	30.509003296981994	3943	433673.3117145532	204.4184471226806	10743	25.680969207470973	3962
r_pp_light_00120.fits	0	60192.4899616437	2460192.4899616437	NaN	NaN	0	1.192971	NaN	-10.3	40	NaN	NaN	3292865.216942989	1188.0193373084035	36970	30.11938775510204	3920	433311.3340175758	204.22077135918565	13595	27.53240506329114	3950
r_pp_light_00121.fits	0	60192.49050796311	2460192.490507963	NaN	NaN	0	1.1935	NaN	-10.4	40	NaN	NaN	3454578.4001418506	1231.5329883490235	37229	32.429054054054056	3848	437084.91830037243	205.9645996999162	10980	27.331994981179424	3985
r_pp_light_00122.fits	0	60192.49105337961	2460192.4910533796	NaN	NaN	0	1.194029	NaN	-10.3	40	NaN	NaN	3572832.129733843	1263.931299862328	37136	32.821042033727664	3973	427704.2691003032	201.6299898116431	9820	28.45605944145529	3903
r_pp_light_00123.fits	0	60192.491598668974	2460192.491598669	NaN	NaN	0	1.194561	NaN	-10.3	40	NaN	NaN	3253775.3021281553	1177.320741237661	34790	31.862725196650597	3941	433462.1536385	204.29115308985962	12998	27.36851430017717	3951
r_pp_light_00124.fits	0	60192.492144919	2460192.492144919	NaN	NaN	0	1.195098	NaN	-10.3	40	NaN	NaN	3140001.456771261	1144.7270927495165	37801	33.01874340021119	3788	435157.11086225335	205.0518703944995	13458	28.20288024254674	3958
r_pp_light_00125.fits	0	60192.492691065185	2460192.492691065	NaN	NaN	0	1.195636	NaN	-10.4	40	NaN	NaN	3186549.9948655525	1158.0234853805998	37360	33.95912522780526	3841	431066.7604674667	202.9395533034138	13127	28.35415019762846	3795
r_pp_light_00126.fits	0	60192.493237257004	2460192.493237257	NaN	NaN	0	1.196175	NaN	-10.3	40	NaN	NaN	3041256.0107510067	1117.5308147850299	35098	34.413589743589746	3900	434643.5075644129	204.76406114531255	15539	29.4735368956743	3930
r_pp_light_00127.fits	0	60192.49378190981	2460192.49378191	NaN	NaN	0	1.196718	NaN	-10.4	40	NaN	NaN	3305169.669672102	1191.577008987374	36694	33.00958385876419	3965	430064.4610200851	202.6351372092139	11551	29.45257731958763	3880
r_pp_light_00128.fits	0	60192.49432734959	2460192.4943273496	NaN	NaN	0	1.197264	NaN	-10.3	40	NaN	NaN	3732144.867226001	1305.2242185266784	35264	33.98681148176881	3867	421891.16764907347	199.04190070218772	9030	28.9516747634876	3911
r_pp_light_00129.fits	0	60192.4948732988	2460192.494873299	NaN	NaN	0	1.197813	NaN	-10.3	40	NaN	NaN	3273346.573053218	1182.7526832300769	35412	32.52962025316456	3950	429919.9640455608	202.51738819035293	12226	28.039292219620087	3843
r_pp_light_00130.fits	0	60192.49541781284	2460192.495417813	NaN	NaN	0	1.198361	NaN	-10.4	40	NaN	NaN	3440701.1728962422	1227.9925885561865	36251	33.015190525231716	3884	429866.18615231704	202.5293680933212	10473	29.426614987080104	3870
r_pp_light_00131.fits	0	60192.495964097325	2460192.4959640973	NaN	NaN	0	1.198916	NaN	-10.3	40	NaN	NaN	3481741.2399567873	1237.879861644125	35928	34.787274197897005	3709	427654.7536762661	201.4418876722053	11144	30.638125163655406	3819
r_pp_light_00132.fits	0	60192.496509491	2460192.496509491	NaN	NaN	0	1.199473	NaN	-10.3	40	NaN	NaN	3402043.774392203	1217.4574159175233	36652	34.073510446221306	3877	429856.6354226524	202.5801945863735	11642	29.506406970784212	3902
r_pp_light_00133.fits	0	60192.49705583369	2460192.4970558337	NaN	NaN	0	1.200033	NaN	-10.3	40	NaN	NaN	3565459.4021804677	1261.5045678892593	37272	35.453428863868986	3908	425374.69338594744	200.40205941793258	10174	30.291721419185283	3805
r_pp_light_00134.fits	0	60192.49760047486	2460192.497600475	NaN	NaN	0	1.200594	NaN	-10.3	40	NaN	NaN	3719941.588393973	1302.4380322729053	36241	34.91795783591567	3937	420835.92906088376	198.7211652925627	8478	29.8442725230846	4007
r_pp_light_00135.fits	0	60192.498146747705	2460192.4981467477	NaN	NaN	0	1.20116	NaN	-10.3	40	NaN	NaN	3328127.8345789127	1197.28447837236	37743	36.49163018284831	3883	428931.1937769746	202.09317150214417	12291	32.08290289256198	3872
r_pp_light_00136.fits	0	60192.49869209528	2460192.4986920953	NaN	NaN	0	1.201725	NaN	-10.3	40	NaN	NaN	3298899.089633628	1189.473338139519	35926	34.4776042999744	3907	430416.10232787754	202.70462175118146	12641	31.63290809684978	3841
r_pp_light_00137.fits	0	60192.49923835648	2460192.4992383565	NaN	NaN	0	1.202296	NaN	-10.4	40	NaN	NaN	3927659.684467192	1355.8549936163267	35256	33.708151195680124	3889	421245.7400844355	198.83453374253824	7234	29.429328621908127	3962
r_pp_light_00138.fits	0	60192.49978289381	2460192.499782894	NaN	NaN	0	1.202868	NaN	-10.3	40	NaN	NaN	3275893.4200386023	1183.1596731877964	35672	34.61202046035805	3910	432198.7358402163	203.50741839969976	12429	30.278197447251888	3839
r_pp_light_00139.fits	0	60192.50032844907	2460192.500328449	NaN	NaN	0	1.203441	NaN	-10.3	40	NaN	NaN	3555049.2881590463	1258.603186321411	36148	33.670964414646726	3878	428614.05266328395	202.07034724793155	9804	30.08496565759349	3931
r_pp_light_00140.fits	0	60192.50087353028	2460192.5008735303	NaN	NaN	0	1.204019	NaN	-10.3	40	NaN	NaN	3551935.9424611265	1258.2616735008826	36155	33.45022738756948	3958	422089.8925767051	199.13790470542972	10841	29.918877551020408	3920
r_pp_light_00141.fits	0	60192.50142040523	2460192.501420405	NaN	NaN	0	1.204601	NaN	-10.4	40	NaN	NaN	3416657.663801799	1220.729361124673	38646	35.41028359395706	3773	427297.25612053985	201.49207657063863	11949	31.13191273465246	3942
r_pp_light_00142.fits	0	60192.50196508132	2460192.5019650813	NaN	NaN	0	1.205184	NaN	-10.3	40	NaN	NaN	3431943.0635201046	1225.6841564607473	37795	34.75089697590979	3902	428344.1930203294	201.77567147193312	10945	30.083268076220307	3831
r_pp_light_00143.fits	0	60192.50251054391	2460192.502510544	NaN	NaN	0	1.205768	NaN	-10.3	40	NaN	NaN	3651220.5723140137	1284.3888018556188	37837	34.975095298602284	3935	427028.4483934725	201.41816470612062	9673	31.417275245530092	3971
r_pp_light_00144.fits	0	60192.50305581046	2460192.5030558105	NaN	NaN	0	1.206356	NaN	-10.4	40	NaN	NaN	3364855.940632526	1206.8785995778162	37558	35.585609243697476	3808	428365.48656475294	201.94678541653272	11387	30.162334352701325	3924
r_pp_light_00145.fits	0	60192.503601226956	2460192.503601227	NaN	NaN	0	1.206948	NaN	-10.3	40	NaN	NaN	3383116.908345053	1212.216668151507	35943	36.0702842377261	3870	429096.0851105802	202.1874198902137	11666	32.528306742151315	3886
r_pp_light_00146.fits	0	60192.50414581038	2460192.5041458104	NaN	NaN	0	1.207528	NaN	-10.3	40	NaN	NaN	3379519.4544881037	1211.343649148825	36340	35.99536917931567	3887	426899.0230377599	201.29841413821475	12175	31.801575203252032	3936
r_pp_light_00147.fits	0	60192.5046925582	2460192.504692558	NaN	NaN	0	1.208124	NaN	-10.3	40	NaN	NaN	3358622.0403865967	1205.5482272588326	37487	35.64581178903826	3868	431298.53871634137	203.1476387843838	12746	30.822509702457957	3865
r_pp_light_00148.fits	0	60192.505238206126	2460192.505238206	NaN	NaN	0	1.208726	NaN	-10.3	40	NaN	NaN	3411879.1765666325	1219.8565128135685	35772	36.48816644993498	3845	432106.20826760423	203.47836417443534	11853	32.406379668049794	3856
r_pp_light_00149.fits	0	60192.505784791894	2460192.505784792	NaN	NaN	0	1.209327	NaN	-10.3	40	NaN	NaN	3649770.837915183	1284.237890055862	36860	36.58011049723757	3982	429331.10976870434	202.31955742591103	9906	31.769112365315546	3898
r_pp_light_00150.fits	0	60192.506330636796	2460192.506330637	NaN	NaN	0	1.209933	NaN	-10.4	40	NaN	NaN	3552395.712084404	1258.2730948826018	37230	35.993927125506076	3952	428613.9132789491	202.01393855837395	9832	31.891732787304836	3907
r_pp_light_00151.fits	0	60192.50687604165	2460192.5068760416	NaN	NaN	0	1.210538	NaN	-10.3	40	NaN	NaN	3592628.6515075285	1268.022362017941	36343	38.0672268907563	3808	427248.53219723614	201.3995170956556	9773	32.260880696364566	3906
r_pp_light_00152.fits	0	60192.50742067164	2460192.5074206716	NaN	NaN	0	1.211147	NaN	-10.4	40	NaN	NaN	3492358.8475079443	1241.5028923797083	35419	37.61087975013014	3842	427056.87502818427	201.30408325838152	10810	33.021772540983605	3904
r_pp_light_00153.fits	0	60192.507966123056	2460192.507966123	NaN	NaN	0	1.21176	NaN	-10.3	40	NaN	NaN	3414772.6807799675	1219.851049935691	36582	37.55260332796565	3726	424232.16856393457	199.9483025245782	11700	33.50908618899273	3852
r_pp_light_00154.fits	0	60192.50851145852	2460192.5085114585	NaN	NaN	0	1.212375	NaN	-10.4	40	NaN	NaN	3320268.401255806	1194.6423083876975	39507	37.54254201680672	3808	427952.2855132783	201.6584087223318	12285	34.10301313417461	3883
r_pp_light_00155.fits	0	60192.509056828916	2460192.509056829	NaN	NaN	0	1.212994	NaN	-10.3	40	NaN	NaN	3150169.739487458	1147.9372605649137	37156	37.48539674334453	3869	430519.1431583716	202.8733779869277	13898	31.828476482617585	3912
r_pp_light_00156.fits	0	60192.50960256951	2460192.5096025695	NaN	NaN	0	1.213615	NaN	-10.4	40	NaN	NaN	3385835.8201692267	1213.0805018428775	38189	37.99	3900	426849.6501077332	201.21353302369067	12146	34.006649616368286	3910
r_pp_light_00157.fits	0	60192.510148125235	2460192.5101481252	NaN	NaN	0	1.214236	NaN	-10.3	40	NaN	NaN	3469438.574505317	1236.3144827660583	38369	37.892910634048924	4006	428289.0747804506	201.65388281718938	11472	31.540697674418606	3784
r_pp_light_00158.fits	0	60192.51069322927	2460192.5106932293	NaN	NaN	0	1.214862	NaN	-10.3	40	NaN	NaN	3079201.84564556	1127.8550219156425	38409	37.88328567715103	3847	434455.5027276822	204.5752471411272	15191	33.00282994597376	3887
r_pp_light_00159.fits	0	60192.51123877335	2460192.5112387734	NaN	NaN	0	1.215491	NaN	-10.3	40	NaN	NaN	3327107.131103492	1196.4728861236324	36355	39.39475065616798	3810	430839.33678475255	202.84523267272525	12583	33.71208158995816	3824
r_pp_light_00160.fits	0	60192.511783854105	2460192.511783854	NaN	NaN	0	1.216122	NaN	-10.3	40	NaN	NaN	3281738.586648698	1184.4301842011403	38555	38.04496124031008	3870	425982.3591506519	200.93520469537515	13317	32.472397277539706	3967
r_pp_light_00161.fits	0	60192.51232979167	2460192.5123297917	NaN	NaN	0	1.216755	NaN	-10.3	40	NaN	NaN	3404805.3292863285	1217.6848579756988	35485	37.94463395434269	3811	427515.68876148	201.44265184557358	12062	32.648033126293996	3864
r_pp_light_00162.fits	0	60192.51287459489	2460192.512874595	NaN	NaN	0	1.217392	NaN	-10.3	40	NaN	NaN	3476684.773622732	1236.7630792291604	37978	38.37293992557151	3762	429107.43524416775	202.21752412929087	11430	33.457106274007685	3905
r_pp_light_00163.fits	0	60192.5134201739	2460192.513420174	NaN	NaN	0	1.218031	NaN	-10.4	40	NaN	NaN	3270796.1366367093	1181.84822312544	37734	37.46522842639594	3940	434150.5025108025	204.47259405987046	12753	31.976159958984876	3901
r_pp_light_00164.fits	0	60192.513964687474	2460192.5139646875	NaN	NaN	0	1.218672	NaN	-10.4	40	NaN	NaN	3482883.01437707	1238.7530603715243	36894	39.06367924528302	3816	429459.0104888094	202.28695715537583	11056	32.43116883116883	3850
r_pp_light_00165.fits	0	60192.514510116074	2460192.514510116	NaN	NaN	0	1.219316	NaN	-10.4	40	NaN	NaN	3294255.495823701	1187.7955910319413	37196	39.4296066252588	3864	427687.18969926133	201.56490508652806	12890	33.420647149460706	3894
r_pp_light_00166.fits	0	60192.51505637728	2460192.5150563773	NaN	NaN	0	1.219964	NaN	-10.3	40	NaN	NaN	3163358.3670213916	1151.453382800433	39369	39.637496754089845	3851	428530.722645203	201.8910147842463	14779	34.026628748707346	3868
r_pp_light_00167.fits	0	60192.51560270833	2460192.5156027083	NaN	NaN	0	1.2206	NaN	-10.3	40	NaN	NaN	3423977.7351962114	1222.8920457096117	36769	38.91749607124149	3818	429612.908956523	202.6022548584819	12579	32.99974981235927	3997
r_pp_light_00168.fits	0	60192.516148483846	2460192.516148484	NaN	NaN	0	1.221253	NaN	-10.3	40	NaN	NaN	3358069.253977607	1205.5028432346537	35672	40.46866206190842	3909	426699.27942524647	201.1295635652046	12561	34.37467965146079	3902
r_pp_light_00169.fits	0	60192.516694108956	2460192.516694109	NaN	NaN	0	1.221907	NaN	-10.3	40	NaN	NaN	3545796.158854514	1255.5735560674204	35412	40.46910994764398	3820	429634.48408395867	202.33085316256597	11971	33.75996872556685	3837
r_pp_light_00170.fits	0	60192.51723868074	2460192.5172386807	NaN	NaN	0	1.222565	NaN	-10.3	40	NaN	NaN	3702562.0068030288	1297.759114285545	37893	39.27813055626111	3937	422858.9508885636	199.3384853814166	10154	32.44868797090153	3849
r_pp_light_00171.fits	0	60192.517785127275	2460192.5177851273	NaN	NaN	0	1.223227	NaN	-10.3	40	NaN	NaN	3387134.7095551235	1213.2751573262187	37679	38.45149638802889	3876	424708.2894719008	200.29936636496478	13004	31.59903135355595	3923
r_pp_light_00172.fits	0	60192.51832987275	2460192.5183298727	NaN	NaN	0	1.22389	NaN	-10.3	40	NaN	NaN	3449761.345511162	1230.3148350551521	36429	39.01875160544567	3893	426767.57388881093	201.06100697055027	12042	33.502733663108565	3841
r_pp_light_00173.fits	0	60192.51887537073	2460192.5188753707	NaN	NaN	0	1.224554	NaN	-10.4	40	NaN	NaN	3438764.120342226	1226.9017177054031	37626	40.367389600209044	3827	423637.5641589167	199.62514277319238	12876	34.06698063840921	3822
r_pp_light_00174.fits	0	60192.519420058	2460192.519420058	NaN	NaN	0	1.225222	NaN	-10.4	40	NaN	NaN	3426425.5163787645	1223.4839043080274	38396	40.87237945492662	3816	426525.44308704836	200.9503241308233	12568	33.39202917426413	3839
r_pp_light_00175.fits	0	60192.51996552106	2460192.519965521	NaN	NaN	0	1.22588	NaN	-10.3	40	NaN	NaN	3447036.577979927	1229.2759886151148	38730	41.45577172503243	3855	423899.22842855833	199.7782347358686	12908	33.963040083289954	3842
r_pp_light_00176.fits	0	60192.520510741044	2460192.520510741	NaN	NaN	0	1.226554	NaN	-10.3	40	NaN	NaN	3526298.784059154	1250.3969924652397	37053	41.4309219117263	3829	423052.78725819156	199.4293879594743	11826	34.43874643874644	3861
r_pp_light_00177.fits	0	60192.521056307945	2460192.521056308	NaN	NaN	0	1.227231	NaN	-10.3	40	NaN	NaN	3527539.564659366	1250.8992462984863	36393	41.98186058564395	3859	425970.6675395948	200.6561680662048	13133	33.84272608125819	3815
r_pp_light_00178.fits	0	60192.52160089137	2460192.5216008914	NaN	NaN	0	1.227908	NaN	-10.3	40	NaN	NaN	3788347.8154368806	1319.502495674751	37957	42.53542694004672	3853	421209.3134195428	198.57752888543783	10586	32.99088066701407	3838
r_pp_light_00179.fits	0	60192.522147396114	2460192.522147396	NaN	NaN	0	1.228591	NaN	-10.3	40	NaN	NaN	3684795.207531973	1291.5496583701738	36765	42.06878877798759	3707	424980.1972236771	200.32264865359284	13005	33.49212903225806	3875
r_pp_light_00180.fits	0	60192.52269230317	2460192.522692303	NaN	NaN	0	1.229261	NaN	-10.3	40	NaN	NaN	3707110.31391419	1298.3545156477683	36737	43.56591556591557	3861	421701.081010187	198.79797910577258	12408	33.1198228705392	3839
r_pp_light_00181.fits	0	60192.52323861141	2460192.5232386114	NaN	NaN	0	1.22995	NaN	-10.4	40	NaN	NaN	4024533.067265884	1379.3026680802402	36409	45.14323677916556	3763	420869.92256332375	198.517191256847	9754	34.054414784394254	3896
r_pp_light_00182.fits	0	60192.52378434036	2460192.5237843404	NaN	NaN	0	1.230639	NaN	-10.4	40	NaN	NaN	3832003.066142206	1330.8497407561174	35743	43.32936610608021	3865	425644.7842476385	200.74923544164423	12035	33.47380410022779	3951
r_pp_light_00183.fits	0	60192.524330706336	2460192.5243307063	NaN	NaN	0	1.231333	NaN	-10.4	40	NaN	NaN	3826959.0457506035	1329.7449404675097	36397	44.017435897435895	3900	425746.79037526634	200.60282741702048	12852	33.38134930971607	3839
r_pp_light_00184.fits	0	60192.52487663226	2460192.5248766323	NaN	NaN	0	1.23203	NaN	-10.3	40	NaN	NaN	3927150.558977339	1355.7632370274566	35633	45.58320687910976	3954	425560.44024451403	200.56649669647484	10984	34.484112632394734	3871
r_pp_light_00185.fits	0	60192.525422094855	2460192.525422095	NaN	NaN	0	1.232728	NaN	-10.3	40	NaN	NaN	3914331.661804469	1351.7189710240254	35982	46.41512385919165	3835	424680.0178798431	200.19677825530212	10554	33.95801133436373	3882
r_pp_light_00186.fits	0	60192.52596812509	2460192.525968125	NaN	NaN	0	1.233428	NaN	-10.3	40	NaN	NaN	3978126.5822765827	1368.0114904248376	35737	45.57950990615224	3836	421602.1614733264	199.00811260517398	10546	34.022533800701055	3994
r_pp_light_00187.fits	0	60192.526514525525	2460192.5265145255	NaN	NaN	0	1.234118	NaN	-10.4	40	NaN	NaN	4112690.935780838	1401.5178082575235	35140	45.350928381962866	3770	419255.552700926	197.72901926449038	10088	33.76452282157676	3856
r_pp_light_00188.fits	0	60192.52705909731	2460192.5270590973	NaN	NaN	0	1.234823	NaN	-10.4	40	NaN	NaN	4052293.4168402036	1385.7545602869434	34829	47.1181251693308	3691	421744.0713640274	199.01193008840553	10725	33.49557522123894	3955
r_pp_light_00189.fits	0	60192.52760556713	2460192.527605567	NaN	NaN	0	1.235532	NaN	-10.3	40	NaN	NaN	4134816.2708577625	1408.060285284266	34795	46.082188295165395	3930	421267.0907941614	198.73545327910287	10047	34.05382653061225	3920
r_pp_light_00190.fits	0	60192.52815092588	2460192.528150926	NaN	NaN	0	1.236244	NaN	-10.3	40	NaN	NaN	4218201.558584897	1427.7396440356763	34597	45.57837407013815	3764	419912.5702425971	198.0181835531508	9102	34.32053941908714	3856
r_pp_light_00191.fits	0	60192.52869650489	2460192.528696505	NaN	NaN	0	1.236958	NaN	-10.3	40	NaN	NaN	4131158.0430858033	1406.7866061225805	35528	46.95666752643797	3877	421609.26967945736	198.81133158599442	9817	34.930394431554525	3879
r_pp_light_00192.fits	0	60192.52924165502	2460192.529241655	NaN	NaN	0	1.237675	NaN	-10.4	40	NaN	NaN	4028579.757284737	1380.2929005902247	34740	47.069020440668965	3767	424140.3287421213	199.93288066015631	10652	35.647923652308485	3877
r_pp_light_00193.fits	0	60192.52978733787	2460192.529787338	NaN	NaN	0	1.23838	NaN	-10.3	40	NaN	NaN	4382051.71541303	1468.4032720455416	35096	46.45421340986173	3833	417869.0843092553	197.1340278479886	7474	34.46747547754259	3874
r_pp_light_00194.fits	0	60192.53033327544	2460192.5303332754	NaN	NaN	0	1.239101	NaN	-10.4	40	NaN	NaN	4286203.491304428	1444.6985835022656	34471	48.41403785488959	3804	421964.2947262612	198.82348916726232	9042	35.44470774091627	3798
r_pp_light_00195.fits	0	60192.53087872686	2460192.530878727	NaN	NaN	0	1.239826	NaN	-10.3	40	NaN	NaN	4088106.8651183895	1396.4464679880948	35073	48.14618108244815	3954	421467.93674237345	198.51778418963798	10672	33.987182910547396	3745
r_pp_light_00196.fits	0	60192.531424456276	2460192.5314244563	NaN	NaN	0	1.240554	NaN	-10.3	40	NaN	NaN	4256805.373970747	1437.336019782795	33521	50.031900870023726	3793	418122.74776912027	197.32801808837618	7577	36.36759094378021	3931
r_pp_light_00197.fits	0	60192.53197079897	2460192.531970799	NaN	NaN	0	1.241284	NaN	-10.4	40	NaN	NaN	4211836.971706065	1426.4070108997564	34774	49.1323028556458	3817	421641.99924309226	198.75780068951545	8339	33.92933507170795	3835
r_pp_light_00198.fits	0	60192.53251668997	2460192.53251669	NaN	NaN	0	1.242002	NaN	-10.3	40	NaN	NaN	4344877.026073033	1459.1075943082478	34345	51.42098377812663	3822	399140.07039074233	188.76023771048057	6487	35.945585215605746	3896
r_pp_light_00199.fits	0	60192.53306216467	2460192.5330621647	NaN	NaN	0	1.242736	NaN	-10.4	40	NaN	NaN	4340398.663729961	1457.906427822684	34079	52.927616050354054	3813	417053.31094923214	196.7343332043671	7038	35.136375421311904	3857
r_pp_light_00200.fits	0	60192.53360789362	2460192.5336078936	NaN	NaN	0	1.243475	NaN	-10.3	40	NaN	NaN	4245683.431121568	1434.9676423926371	36228	52.503366131538066	3862	417473.8808119001	196.92417345644634	8122	34.93259009592948	3857
r_pp_light_00201.fits	0	60192.534154108725	2460192.5341541087	NaN	NaN	0	1.244217	NaN	-10.3	40	NaN	NaN	4109281.6578427595	1400.816419558152	34149	54.97993746743095	3838	419220.9967855231	197.67167559748043	8945	36.09159510798855	3843
r_pp_light_00202.fits	0	60192.534698761534	2460192.5346987615	NaN	NaN	0	1.244961	NaN	-10.4	40	NaN	NaN	4277771.481283671	1442.6576008313464	33563	55.83714880332987	3844	413568.81477861677	195.18933803200517	6355	34.60186383639658	3863
r_pp_light_00203.fits	0	60192.5352459494	2460192.5352459494	NaN	NaN	0	1.245708	NaN	-10.3	40	NaN	NaN	3881404.504712706	1343.3783705735127	33733	56.329912775782454	3898	419634.8763828537	197.83732399234114	9068	35.47662575084878	3829
r_pp_light_00204.fits	0	60192.53579045134	2460192.5357904513	NaN	NaN	0	1.24644	NaN	-10.3	40	NaN	NaN	4261498.608349509	1438.063700216041	33777	56.93937782504653	3761	410671.1320803993	193.9077655995412	5875	34.447055785123965	3872
r_pp_light_00205.fits	0	60192.53633663198	2460192.536336632	NaN	NaN	0	1.247191	NaN	-10.4	40	NaN	NaN	4182891.2427918795	1418.3216205094097	34419	59.42171581769437	3730	414363.82617420837	195.56880505599162	5942	35.05671564836298	3879
r_pp_light_00206.fits	0	60192.53688128479	2460192.536881285	NaN	NaN	0	1.247945	NaN	-10.3	40	NaN	NaN	3835532.8196368865	1330.7107989096194	34036	59.059322033898304	3776	421292.5268645196	198.72077524524803	9119	34.949603479150674	3909
r_pp_light_00207.fits	0	60192.53742831014	2460192.53742831	NaN	NaN	0	1.248704	NaN	-10.3	40	NaN	NaN	3687629.3434309885	1293.1956097128893	36040	60.50952986022872	3935	424513.61697261315	200.18429119146774	9705	35.348025477707004	3925
r_pp_light_00208.fits	0	60192.53797424771	2460192.5379742477	NaN	NaN	0	1.249463	NaN	-10.3	40	NaN	NaN	3667356.1577016027	1286.7286869387335	34651	61.01810436634718	3756	423386.9405656542	199.52805059384647	9622	36.516137428422695	3842
r_pp_light_00209.fits	0	60192.54133423604	2460192.541334236	NaN	NaN	0	1.254183	NaN	-10.4	40	NaN	NaN	3576169.314705254	1262.7014286040492	34851	67.88599262769878	3798	421742.5554485806	198.91438766136454	9197	32.39182939362796	3892
r_pp_light_00210.fits	0	60192.54187979177	2460192.5418797918	NaN	NaN	0	1.254945	NaN	-10.3	40	NaN	NaN	3872105.376359188	1339.5822247077065	34143	69.06524064171123	3740	421682.6547565545	198.90840252033098	8552	33.97699386503067	3912
r_pp_light_00211.fits	0	60192.55254402803	2460192.552544028	NaN	NaN	0	1.271168	NaN	-10.3	40	NaN	NaN	3451972.212881973	1226.2690109405492	33719	141.89925885259402	3643	421066.982200982	198.72714068076868	9801	39.1982478097622	3995
r_pp_light_00212.fits	0	60192.55309118051	2460192.5530911805	NaN	NaN	0	1.271982	NaN	-10.3	40	NaN	NaN	3274868.2458891063	1178.3368414770766	34633	140.96764545948886	3678	419122.14393287833	197.7330815203426	11173	36.59099052981828	3907
r_pp_light_00213.fits	0	60192.55363738444	2460192.5536373844	NaN	NaN	0	1.272816	NaN	-10.3	40	NaN	NaN	3457414.2702171537	1228.6043781983267	33738	150.04119653634217	3811	418738.0268149288	197.6602244795604	9204	36.486888552697934	3966
r_pp_light_00214.fits	0	60192.554184340406	2460192.5541843404	NaN	NaN	0	1.273652	NaN	-10.3	40	NaN	NaN	3413825.685699552	1216.6116821571575	34721	150.51972464919248	3777	414721.383800822	195.72057693385813	8696	38.33161953727507	3890
r_pp_light_00215.fits	0	60192.55473039346	2460192.5547303935	NaN	NaN	0	1.274472	NaN	-10.3	40	NaN	NaN	3325097.6802782263	1192.3298413402097	35166	155.4811970338983	3776	420105.99948121386	198.14710584739728	9902	36.65904419321686	3892
