Constell,Number,GCVS,n_GCVS,OriginClass,Code1,SubCode11,SubCode12,ProcClass,Code2,SubCode21,SubCode22,CMP,n_OriginClass,CurveType,VarType,Max,MinI,A1,MinII,A2,dA,f_Max,flt,Period [d],Log10.P [d],u_Period,f_Period,DI,u_DI,dI,DII,dII,MinII-MinI,SpType,B_SpCode1,b_SpCode1,LumClass1,B_SpCode2,b_SpCode2,LumClass2,ChromActive,RAh,RAm,RAs,DE-,DEd,DEm,DEs
1,444,V444 And  , # ,unknown ,0,0,0, CWW ,3,3,2,54, # , EW  , ======= ,13.04,13.74,0.7,13.7,0.66,0.04, # , *  ,0.468800008,-0.329, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,11,52,8.7,,??,,
1,449,V449 And  , * ,C       ,3,0,0, N   ,0,0,0,   # , # , EW  , ======= ,12.2,12.9,0.7,12.8,0.6,0.1, # , *  ,0.338530004,-0.4704, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,20,94,6.9,,??,,
1,452,V452 And  , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EB  , ======= ,13.7,15.2,1.5,14.3,0.6,0.9, # , *  ,0.978399992,-0.0095, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,23,18,59.2,,??,,
1,458,V458 And  , # ,unknown ,0,0,0, SA  ,2,1,0,41, # , EA  , ======= ,12.2,12.8,0.6,12.32,0.12,0.48, : , *  ,2.2904,0.3599, # , n ,100, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,14,40,2.1,,??,,
1,462,V462 And  , # ,unknown ,0,0,0, DM  ,1,1,0,91, # , EA  , ======= ,12.25,12.81,0.56,12.78,0.53,0.03, : , *  ,4.279,0.6313, # , n ,60, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,23,19,32.6,,??,,
1,463,V463 And  , # ,unknown ,0,0,0, CB  ,3,1,0,100, # , EB  , ======= ,12.15,13.05,0.9,12.15,0,0.9, : , *  ,0.406094998,-0.3914, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,23,20,13.9,,??,,
2,2,S Ant     , * ,CWA     ,3,3,1, N   ,0,0,0,   # , # , EW  , ======= ,6.27,6.83,0.56,6.8,0.53,0.03, # , V  ,0.648348928,-0.1882, # , i ,999, # ,0,999,0,999, F3V              ,430,0,5,440,0,0, q ,93,21,8.4,-,28,37,40
2,8,Y Ant     , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,10.04,10.91,0.87,10.63,0.59,0.28, # , V  ,6.103899956,0.7856, # , n ,80, # ,999,999,999,999, F2III/IV            ,420,0,3.4,0,0,0, q ,10,8,32.8,-,35,10,28
2,23,SW Ant    , * ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,13.1,13.9,0.8,13.7,0.6,0.2, # , V  ,0.380206347,-0.42, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,94,82,7.4,-,25,11,26
2,26,SZ Ant    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,11.7,12.4,0.7,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,93,85,2.9,-,29,59,54
2,34,UU Ant    , # ,unknown ,0,0,0, DM  ,1,1,0,87, # , E   , ======= ,11.94,12.4,0.46,12.1,0.16,0.3, # , V  ,1.364109993,0.1348, # , n ,140, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,94,65,2.5,-,26,42,45
2,35,UV Ant    , # ,unknown ,0,0,0, CE  ,3,2,0,100, # , E   , ======= ,12.2,13.1,0.9,13.1,0.9,0, # , V  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,94,82,7.2,-,28,40,5
2,40,VV Ant    , # ,unknown ,0,0,0, DM  ,1,1,0,   * , # , E   , ======= ,12.6,13.6,1,13.1,0.5,0.5, # , V  ,0.784189999,-0.1056, # , n ,170, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,11,5,45.7,-,38,21,23
2,41,VW Ant    , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,11.2,12.5,1.3,11.6,0.4,0.9, # , V  ,1.084020019,0.035, : , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,92,90,5.2,-,39,33,38
2,46,WX Ant    , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,11.25,12.95,1.7,11.6,0.35,1.35, # , V  ,3.817100048,0.5817, # , n ,160, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,10,31,5.3,-,35,58,27
2,48,WZ Ant    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,11.7,12.1,0.4,12,0.3,0.1, # , V  ,0.445919991,-0.3507, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,10,6,22.5,-,38,52,54
2,49,XX Ant    , # ,unknown ,0,0,0, CWA ,3,3,1,50, # , EB  , ======= ,8.6,9.2,0.6,9.2,0.6,0, # , V  ,0.888010025,-0.0516, # , n ,999, # ,0,999,0,999, F2                  ,420,0,0,0,0,0, q ,94,92,4.7,-,38,20,57
2,50,XY Ant    , # ,unknown ,0,0,0, DM  ,1,1,0,88, # , EA  , ======= ,10,10.6,0.6,10.5,0.5,0.1, # , V  ,2.180299997,0.3385, # , n ,100, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,10,18,12.2,-,36,48,19
2,51,XZ Ant    , # ,unknown ,0,0,0, SC  ,2,2,0,   * , # , EA  , ======= ,9.65,10.75,1.1,10.2,0.55,0.55, # , V  ,7.150736809,0.8544, # , n ,130, # ,999,999,999,999, G8III               ,580,0,3,0,0,0, q ,10,18,27.6,-,33,16,33
2,53,YZ Ant    , * ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,10.48,11.54,1.06,10.56,0.08,0.98, # , V  ,2.152390957,0.3329, # , n ,140, # ,999,999,999,999, A1IV                ,310,0,4,0,0,0, q ,10,17,33.8,-,32,28,10
2,67,AN Ant    , # ,unknown ,0,0,0, DM  ,1,1,0,89, # , EB  , ======= ,8.21,8.34,0.13,8.26,0.05,0.08, # , V  ,3.681308985,0.566, # , n ,999, # ,0,999,0,999, F0/F2IV             ,400,420,4,0,0,0, q ,93,24,4.3,-,37,13,35
2,85,BG Ant    , # ,unknown ,0,0,0, SA  ,2,1,0,60, # , EB  , ======= ,13.55,14.6,1.05,13.75,0.2,0.85, : , V  ,0.654531,-0.1841, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,93,42,3.7,-,25,33,13
2,89,BL Ant    , # ,unknown ,0,0,0, CB  ,3,1,0,   * , # , EW  , ======= ,13.6,14.4,0.8,13.6,0,0.8, # , V  ,0.366935015,-0.4354, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,95,5,3.5,-,27,7,18
2,90,BM Ant    , # ,unknown ,0,0,0, CB  ,3,1,0,   * , # , EW  , ======= ,13.3,14,0.7,13.3,0,0.7, # , V  ,0.827359974,-0.0823, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,95,10,8.6,-,29,8,51
2,92,BO Ant    , # ,unknown ,0,0,0, CB  ,3,1,0,52, # , EB  , ======= ,8.83,9.37,0.54,9.01,0.18,0.36, # , V  ,1.060168,0.0254, # , n ,999, # ,0,999,0,999, A5V                 ,350,0,5,0,0,0, q ,10,7,53.8,-,32,35,52
2,99,BV Ant    , # ,unknown ,0,0,0, DM  ,1,1,0,   * , # , EA  , ======= ,11.52,12.24,0.72,12.24,0.72,0, # , V  ,3.59426,0.5556, # , n ,80, # ,999,999,999,560, -----               ,0,0,0,0,0,0, q ,11,1,25.5,-,37,10,18
3,14,RV Aps    , * ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,12.1,14,1.9,99.99,9.99,9.99, # , V  ,34.07501984,1.5324, # , n ,80, # ,999,999,999,999, A2V?           ,320,0,5,640,0,3, q ,14,24,17,-,73,17,27
3,19,SS Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,12.6,14,1.4,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,14,34,29.8,-,72,55,45
3,26,SZ Aps    , # ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,14,16.3,2.3,99.99,9.99,9.99, # , p  ,3.519999981,0.5465, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,14,39,11.9,-,71,38,29
3,29,TV Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,13.7,14.7,1,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,14,45,49.7,-,71,17,40
3,34,UU Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,14.5,16,1.5,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,14,50,40,-,72,43,19
3,46,WX Aps    , * ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,11.42,13.14,1.72,11.48,0.06,1.66, : , V  ,4.696796894,0.6718, # , n ,70, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,14,15,32.6,-,74,15,36
3,52,YY Aps    , * ,unknown ,0,0,0, CB  ,3,1,0,46, # , EA  , ======= ,11.35,12,0.65,99.99,9.99,9.99, # , V  ,0.855521023,-0.0678, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,15,2,34.3,-,72,45,11
3,60,AF Aps    , # ,unknown ,0,0,0, CB  ,3,1,0,80, # , EW  , ======= ,13.4,14.1,0.7,13.9,0.5,0.2, # , p  ,0.797500014,-0.0983, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,15,31,17,-,78,20,43
3,65,AL Aps    , * ,unknown ,0,0,0, SA  ,2,1,0,75, # , EA  , ======= ,12.9,13.95,1.05,12.95,0.05,1, : , V  ,7.432,0.8711, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,15,37,38.4,-,75,44,48
3,67,AN Aps    , # ,unknown ,0,0,0, CB  ,3,1,0,53, # , EB  , ======= ,12.4,13.1,0.7,12.8,0.4,0.3, # , p  ,1.04519999,0.0192, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,15,41,16.3,-,73,57,44
3,69,AP Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , L , EB  , ======= ,14.4,15.5,1.1,15.5,1.1,0, # , p  ,5.377999783,0.7306, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,15,44,19.4,-,76,15,16
3,72,AS Aps    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,13.4,13.8,0.4,13.8,0.4,0, # , p  ,0.323100001,-0.4907, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,15,46,43.2,-,73,27,17
3,75,AV Aps    , # ,unknown ,0,0,0, CB  ,3,1,0,68, # , EB  , ======= ,13.8,14.4,0.6,13.85,0.05,0.55, # , p  ,0.709500015,-0.149, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,15,48,49.6,-,74,30,33
3,78,AY Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,12.4,13.2,0.8,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,15,58,15.6,-,77,38,38
3,82,BD Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,13.2,14.2,1,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,15,58,32.7,-,73,36,54
3,86,BH Aps    , # ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,10.8,13.4,2.6,99.99,9.99,9.99, # , p  ,3.65199995,0.5625, # , n ,100, : ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,16,8,40.2,-,76,50,28
3,92,BO Aps    , * ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,13.2,14.5,1.3,13.3,0.1,1.2, : , V  ,1.84995,0.2672, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,17,55.5,-,72,37,31
3,99,BV Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,12.1,12.5,0.4,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,28,8.3,-,79,57,42
3,105,CD Aps    , # ,unknown ,0,0,0, DM  ,1,1,0,69, # , EA  , ======= ,11.5,12.1,0.6,11.8,0.3,0.3, # , V  ,3.301599979,0.5187, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,35,29.9,-,80,45,42
3,114,CN Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,14.7,15.5,0.8,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,44,56.3,-,76,3,34
3,118,CR Aps    , # ,unknown ,0,0,0, SA  ,2,1,0,68, # , EA  , ======= ,13.4,14.4,1,99.99,9.99,9.99, # , p  ,2.176000118,0.3377, # , n ,150, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,16,59,6.3,-,81,7,51
3,125,CY Aps    , # ,unknown ,0,0,0, SA  ,2,1,0,92, # , EA  , ======= ,12.9,14.2,1.3,13,0.1,1.2, # , p  ,3.825000048,0.5826, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,3,3.6,-,76,33,51
3,135,DM Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,12.7,13.4,0.7,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,14,31.6,-,73,30,27
3,143,DU Aps    , # ,unknown ,0,0,0, DM  ,1,1,0,57, # , EA  , ======= ,11.3,12,0.7,99.99,9.99,9.99, # , p  ,3.087909937,0.4897, # , n ,100, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,25,46,-,78,23,26
3,145,DW Aps    , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,7.9,9.1,1.2,99.99,9.99,9.99, # , p  ,2.312949896,0.3642, # , n ,140, # ,999,999,999,999, B6III               ,260,0,3,0,0,0, q ,17,23,30,-,67,55,45
3,150,EF Aps    , # ,unknown ,0,0,0, SA  ,2,1,0,55, # , EA  , ======= ,12.3,13.3,1,12.6,0.3,0.7, # , p  ,10.06000042,1.0026, # , n ,140, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,17,31,17.1,-,74,38,24
3,162,ES Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,13.9,14.4,0.5,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,47,36.4,-,80,5,13
3,163,ET Aps    , * ,unknown ,0,0,0, DM  ,1,1,0,85, # , E   , ======= ,11.61,12.33,0.72,99.99,9.99,9.99, # , V  ,2.548218012,0.4062, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,44,30.8,-,74,19,31
3,170,FF Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA  , ======= ,14.5,15.5,1,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,14,38,16.9,-,71,47,50
3,175,FL Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,15,16,1,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,15,42,48.5,-,71,7,9
3,177,FN Aps    , # ,unknown ,0,0,0, SA  ,2,1,0,85, # , EA  , ======= ,11,12.4,1.4,99.99,9.99,9.99, # , p  ,5.730750084,0.7582, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,15,51,33.3,-,72,22,22
3,188,FY Aps    , # ,unknown ,0,0,0, SA  ,2,1,0,92, # , EB  , ======= ,10.7,11.8,1.1,10.9,0.2,0.9, # , V  ,2.749675036,0.4393, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,14,20.2,-,70,0,48
3,189,FZ Aps    , # ,unknown ,0,0,0, DM  ,1,1,0,57, # , EA  , ======= ,12.5,13.2,0.7,99.99,9.99,9.99, # , p  ,2.890650034,0.461, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,14,28,24.8,-,82,50,8
3,193,GK Aps    , # ,unknown ,0,0,0, CWW ,3,3,2,53, # , EW: , ======= ,13.4,13.9,0.5,13.9,0.5,0, # , p  ,0.296149999,-0.5285, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,15,14,4.7,-,79,31,20
3,197,GO Aps    , # ,unknown ,0,0,0, CB  ,3,1,0,61, # , EB: , ======= ,14.6,15.4,0.8,14.8,0.2,0.6, # , p  ,0.4991,-0.3018, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,15,30,13.9,-,76,58,15
3,199,GQ Aps    , # ,unknown ,0,0,0, CWW ,3,3,2,49, # , EW  , ======= ,14.5,15,0.5,14.8,0.3,0.2, # , p  ,0.635299981,-0.197, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,15,36,19.1,-,78,13,47
3,203,GU Aps    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,14,14.7,0.7,14.5,0.5,0.2, # , p  ,0.43652001,-0.36, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,15,46,42.4,-,80,19,33
3,207,GY Aps    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,13.9,14.3,0.4,14.2,0.3,0.1, # , p  ,0.375200003,-0.4257, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,15,51,32.1,-,73,33,52
3,209,HH Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,14.3,14.8,0.5,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,15,59,9.4,-,74,47,36
3,212,HL Aps    , # ,unknown ,0,0,0, CWA ,3,3,1,29, # , EB  , ======= ,12.5,13,0.5,12.9,0.4,0.1, # , V  ,0.956255972,-0.0194, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,16,7,52.4,-,79,49,33
3,215,HO Aps    , # ,unknown ,0,0,0, CWA ,3,3,1,45, # , EW  , ======= ,13.2,13.7,0.5,13.7,0.5,0, # , p  ,0.584100008,-0.2335, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,16,12,9.2,-,76,52,13
3,218,HR Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,13.2,15.6,2.4,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,14,50.7,-,73,50,30
3,220,HT Aps    , # ,unknown ,0,0,0, CB  ,3,1,0,81, # , EB  , ======= ,14,14.8,0.8,14.3,0.3,0.5, # , p  ,0.400000006,-0.3979, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,16,20,6.5,-,78,55,9
3,221,HU Aps    , * ,unknown ,0,0,0, DGL ,1,3,2,   * , # , E   , ======= ,12.84,13.97,1.13,99.99,9.99,9.99, # , V  ,394.0538025,2.5956, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,17,47.8,-,75,29,45
3,224,HX Aps    , # ,unknown ,0,0,0, CB  ,3,1,0,50, # , EB  , ======= ,14.2,14.9,0.7,14.4,0.2,0.5, # , p  ,1.031200051,0.0133, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,16,24,48.8,-,75,18,33
3,227,II Aps    , # ,unknown ,0,0,0, CWA ,3,3,1,54, # , EW  , ======= ,11,11.5,0.5,11.5,0.5,0, # , V  ,0.842270017,-0.0745, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,16,27,41.9,-,74,50,44
3,232,IO Aps    , # ,unknown ,0,0,0, SA  ,2,1,0,77, # , EA  , ======= ,12.3,13.3,1,12.4,0.1,0.9, # , p  ,7.994999886,0.9028, # , n ,999, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,16,35,27.7,-,74,33,18
3,234,IQ Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,14,14.8,0.8,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,39,14.8,-,77,44,53
3,235,IR Aps    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,13.4,13.8,0.4,13.8,0.4,0, # , p  ,0.371419996,-0.4301, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,16,42,43.3,-,76,51,40
3,238,IU Aps    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,14.2,14.6,0.4,14.6,0.4,0, # , p  ,0.3046,-0.5163, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,16,53,38.5,-,80,55,54
3,239,IV Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,14.3,14.7,0.4,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,53,31.6,-,79,25,34
3,242,IY Aps    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,12.7,13,0.3,12.9,0.2,0.1, # , p  ,0.342200011,-0.4657, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,16,54,11,-,74,2,49
3,247,KN Aps    , # ,unknown ,0,0,0, DM  ,1,1,0,62, # , EA  , ======= ,13.4,14,0.6,99.99,9.99,9.99, # , p  ,2.851000071,0.455, # , n ,100, : ,30,999,999,999, -----               ,0,0,0,0,0,0, q ,17,7,16.4,-,74,11,17
3,253,KT Aps    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,15,15.3,0.3,15.2,0.2,0.1, # , p  ,0.374199987,-0.4269, : , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,16,4.4,-,75,29,24
3,255,KV Aps    , # ,unknown ,0,0,0, CB  ,3,1,0,48, # , EB  , ======= ,13.4,14.3,0.9,13.6,0.2,0.7, # , p  ,0.738399983,-0.1317, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,17,45.4,-,76,21,46
3,262,LN Aps    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,12.8,13.3,0.5,13.3,0.5,0, # , p  ,0.474000007,-0.3242, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,43,56.1,-,78,28,45
3,263,LO Aps    , # ,unknown ,0,0,0, DM  ,1,1,0,58, # , EB  , ======= ,11.2,11.8,0.6,11.7,0.5,0.1, # , V  ,1.331200004,0.1242, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,47,10.2,-,77,37,20
3,276,MN Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,14,14.4,0.4,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,18,16,-,81,31,11
3,278,MP Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EW: , ======= ,13,13.3,0.3,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,16,43,16.8,-,77,14,22
3,280,MR Aps    , * ,unknown ,0,0,0, CE  ,3,2,0,56, # , E   , ======= ,10.59,11.06,0.47,99.99,9.99,9.99, # , V  ,0.527864993,-0.2775, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,7,57.5,-,73,43,35
3,283,MU Aps    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,14.8,15.5,0.7,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,31,12.1,-,73,34,46
3,295,NT Aps    , * ,unknown ,0,0,0, CWW ,3,3,2,51, # , EW  , ======= ,8.4,8.87,0.47,99.99,9.99,9.99, # , Hp ,0.294759989,-0.5305, # , n ,999, # ,0,999,0,999, G3V                 ,530,0,5,0,0,0, q ,14,42,42.6,-,74,18,42
3,298,NW Aps    , * ,unknown ,0,0,0, CWA ,3,3,1,39, # , EB  , ======= ,9.23,9.51,0.28,99.99,9.99,9.99, # , Hp ,1.06554997,0.0276, # , n ,999, # ,0,999,0,999, F5IV\V              ,450,0,4.5,0,0,0, q ,14,55,38.5,-,79,48,21
3,307,OT Aps    , * ,unknown ,0,0,0, DM  ,1,1,0,60, # , EA  , ======= ,7.98,8.34,0.36,99.99,9.99,9.99, # , Hp ,0,-9, # , n ,999, # ,999,999,999,999, B9.5IV              ,295,0,4,0,0,0, q ,16,39,9.3,-,75,29,19
3,313,OZ Aps    , * ,unknown ,0,0,0, DM  ,1,1,0,100, # , EA  , ======= ,8.57,8.9,0.33,99.99,9.99,9.99, : , V  ,27.03726,1.432, # , n ,999, # ,999,999,999,999, A1V                 ,310,0,5,0,0,0, q ,17,32,36,-,68,4,4
3,314,PP Aps    , * ,unknown ,0,0,0, DM  ,1,1,0,58, # , EA  , ======= ,9.65,10.02,0.37,99.99,9.99,9.99, # , Hp ,0,-9, # , n ,999, # ,999,999,999,999, A3m\A5              ,330,350,5,0,0,0, q ,17,43,4.7,-,70,52,22
3,317,PS Aps    , # ,unknown ,0,0,0, DM  ,1,1,0,63, # , EB  , ======= ,7.86,7.97,0.11,7.89,0.03,0.08, # , V  ,1.086152,0.0359, # , n ,999, # ,0,999,0,999, F3V                 ,430,0,5,0,0,0, q ,15,31,11.1,-,78,45,11
3,318,PT Aps    , # ,unknown ,0,0,0, SA  ,2,1,0,87, # , EA  , ======= ,12.19,13.3,1.11,12.33,0.14,0.97, : , V  ,2.74188,0.438, # , n ,160, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,14,15,33,-,72,17,40
3,319,PU Aps    , # ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,12.35,14,1.65,12.4,0.05,1.6, : , V  ,5.05085,0.7034, # , n ,100, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,14,37,53.2,-,74,21,57
3,320,PV Aps    , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,7.8,8.3,0.5,8.26,0.46,0.04, : , V  ,28.877,1.4606, # , n ,20, : ,999,999,999,750, A9III/IV            ,390,0,3.4,0,0,0, q ,15,11,28.5,-,73,25,34
3,322,PX Aps    , # ,unknown ,0,0,0, CB  ,3,1,0,42, # , EB: , ======= ,12.31,12.64,0.31,12.45,0.14,0.17, : , V  ,0.820805,-0.0858, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,16,45,29.9,-,76,48,19
