Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Source_SNR_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00022.fits	55481	60180.48442201363	2460180.4844220136	NaN	NaN	0	1.197582	NaN	-10.3	20	NaN	NaN	16000244.386932282	3211.1882458510913	55481	33.42505087044992	4423
r_pp_light_00023.fits	57298	60180.48473572917	2460180.484735729	NaN	NaN	0	1.197984	NaN	-10.3	20	NaN	NaN	14851495.796464207	3061.025564546706	57298	31.37279428188519	4477
r_pp_light_00024.fits	57150	60180.48504943261	2460180.4850494326	NaN	NaN	0	1.198386	NaN	-10.3	20	NaN	NaN	12991535.038664646	2801.8306230263843	57150	30.52777777777778	4320
r_pp_light_00025.fits	57241	60180.48536334466	2460180.4853633447	NaN	NaN	0	1.198791	NaN	-10.3	20	NaN	NaN	12676161.022215877	2757.2986734187903	57241	31.02475584828526	4403
r_pp_light_00026.fits	59732	60180.485677904915	2460180.485677905	NaN	NaN	0	1.199196	NaN	-10.3	20	NaN	NaN	12239863.671777165	2693.822701914208	59732	32.29076576576576	4440
r_pp_light_00027.fits	58068	60180.48599233758	2460180.4859923376	NaN	NaN	0	1.199603	NaN	-10.2	20	NaN	NaN	11780764.516424883	2623.941746364486	58068	32.54697286012526	4311
r_pp_light_00028.fits	58359	60180.48630622681	2460180.486306227	NaN	NaN	0	1.20001	NaN	-10.2	20	NaN	NaN	12139822.354050111	2678.622138988274	58359	33.93718820861678	4410
r_pp_light_00029.fits	57270	60180.486620022915	2460180.486620023	NaN	NaN	0	1.200418	NaN	-10.2	20	NaN	NaN	13350649.407015363	2854.2879047055353	57270	33.12898876404494	4450
r_pp_light_00030.fits	59025	60180.48693466419	2460180.486934664	NaN	NaN	0	1.200829	NaN	-10.3	20	NaN	NaN	13913611.497819694	2933.3991676470637	59025	32.51661833593576	4483
r_pp_light_00031.fits	56706	60180.48724914342	2460180.4872491434	NaN	NaN	0	1.201239	NaN	-10.2	20	NaN	NaN	14611732.045972982	3028.387087753548	56706	32.999550157444894	4446
r_pp_light_00032.fits	56619	60180.48756340239	2460180.4875634024	NaN	NaN	0	1.201651	NaN	-10.3	20	NaN	NaN	16084203.32297599	3221.741379785761	56619	33.549420586230404	4401
r_pp_light_00033.fits	56063	60180.48787739547	2460180.4878773955	NaN	NaN	0	1.202063	NaN	-10.3	20	NaN	NaN	15252313.926115066	3112.2780689250985	56063	34.61397400185701	4308
r_pp_light_00034.fits	57330	60180.48819239577	2460180.488192396	NaN	NaN	0	1.202478	NaN	-10.3	20	NaN	NaN	15657126.000669364	3166.233944499764	57330	32.570057142857145	4375
r_pp_light_00035.fits	57166	60180.48850628454	2460180.4885062845	NaN	NaN	0	1.202892	NaN	-10.3	20	NaN	NaN	13530201.57314353	2878.1098103662657	57166	32.43747105141269	4318
r_pp_light_00036.fits	57131	60180.48882020824	2460180.4888202082	NaN	NaN	0	1.203308	NaN	-10.3	20	NaN	NaN	14119421.60205962	2961.8362453658633	57131	32.86592427616927	4490
r_pp_light_00037.fits	57786	60180.48913502321	2460180.489135023	NaN	NaN	0	1.203725	NaN	-10.3	20	NaN	NaN	15053501.11828294	3087.2811920248623	57786	32.43300135808058	4418
r_pp_light_00038.fits	57280	60180.4894497334	2460180.4894497334	NaN	NaN	0	1.204144	NaN	-10.3	20	NaN	NaN	14357499.524982816	2992.6236849979255	57280	29.883564814814815	4320
r_pp_light_00039.fits	57973	60180.489763610996	2460180.489763611	NaN	NaN	0	1.204562	NaN	-10.3	20	NaN	NaN	14302444.56944909	2986.4107011906394	57973	29.632077599819535	4433
r_pp_light_00040.fits	56742	60180.49007756915	2460180.490077569	NaN	NaN	0	1.204981	NaN	-10.3	20	NaN	NaN	13495539.077362726	2873.52608258541	56742	27.99329634766528	4326
