Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00087.fits	63065	60249.602750046644	2460249.6027500466	NaN	NaN	0	2.325834	NaN	-13.5	15	NaN	NaN	7408442.528737561	63065	62.059736753290586	2963
r_pp_light_00088.fits	60409	60249.60300550936	2460249.6030055094	NaN	NaN	0	2.329418	NaN	-13.6	15	NaN	NaN	7440459.409230745	60409	61.532147742818054	2924
r_pp_light_00089.fits	58336	60249.60326067172	2460249.6032606717	NaN	NaN	0	2.33299	NaN	-13.6	15	NaN	NaN	7858036.175088946	58336	61.00947225981056	2956
r_pp_light_00090.fits	56905	60249.60351579869	2460249.6035157987	NaN	NaN	0	2.336587	NaN	-13.6	15	NaN	NaN	8302668.763079162	56905	62.09336941813261	2956
r_pp_light_00091.fits	58469	60249.60377120413	2460249.603771204	NaN	NaN	0	2.340231	NaN	-13.6	15	NaN	NaN	8442037.097600684	58469	61.78800134816313	2967
r_pp_light_00092.fits	64961	60249.604026574176	2460249.604026574	NaN	NaN	0	2.343687	NaN	-13.6	15	NaN	NaN	8054134.601811166	64961	62.50893997445721	3132
r_pp_light_00093.fits	57959	60249.604282557964	2460249.604282558	NaN	NaN	0	2.347323	NaN	-13.6	15	NaN	NaN	8159513.606049177	57959	62.87454725057623	3037
r_pp_light_00094.fits	57611	60249.60453783581	2460249.604537836	NaN	NaN	0	2.350976	NaN	-13.6	15	NaN	NaN	8237078.091528428	57611	61.040549597855225	2984
r_pp_light_00095.fits	57506	60249.604793264065	2460249.604793264	NaN	NaN	0	2.354624	NaN	-13.6	15	NaN	NaN	8231916.087488942	57506	59.995995995996	2997
r_pp_light_00096.fits	64054	60249.605048090685	2460249.6050480907	NaN	NaN	0	2.35829	NaN	-13.6	15	NaN	NaN	7809047.93925531	64054	60.53959044368601	2930
r_pp_light_00097.fits	63643	60249.605303530116	2460249.60530353	NaN	NaN	0	2.361956	NaN	-13.6	15	NaN	NaN	7637143.49852845	63643	60.99332443257677	2996
r_pp_light_00098.fits	62458	60249.6055587735	2460249.6055587735	NaN	NaN	0	2.365629	NaN	-13.6	15	NaN	NaN	7509120.002210463	62458	59.28698811096433	3028
r_pp_light_00099.fits	55915	60249.605814132374	2460249.6058141324	NaN	NaN	0	2.369312	NaN	-13.6	15	NaN	NaN	7656469.329400441	55915	59.85239852398524	2981
r_pp_light_00100.fits	64182	60249.606069733854	2460249.606069734	NaN	NaN	0	2.372859	NaN	-13.6	15	NaN	NaN	7641378.991959054	64182	63.491610738255034	2980
r_pp_light_00101.fits	63708	60249.60632564826	2460249.6063256483	NaN	NaN	0	2.37657	NaN	-13.6	15	NaN	NaN	7389315.847294465	63708	60.42909576242909	2997
r_pp_light_00102.fits	65535	60249.60658121528	2460249.6065812153	NaN	NaN	0	2.380285	NaN	-13.6	15	NaN	NaN	7208735.223163056	65535	59.99550794747754	2894
r_pp_light_00103.fits	61084	60249.60683603026	2460249.6068360303	NaN	NaN	0	2.384015	NaN	-13.6	15	NaN	NaN	7729657.619745574	61084	62.07442172309755	2983
