Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Source_SNR_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00019.fits	59664	60179.55195678258	2460179.5519567826	NaN	NaN	0	1.136012	NaN	-10.2	30	NaN	NaN	10457106.755028002	2360.8986676371037	59664	28.0028125	6400
r_pp_light_00020.fits	58338	60179.55238539353	2460179.5523853935	NaN	NaN	0	1.13509	NaN	-10.3	30	NaN	NaN	10638643.765442053	2390.2477571753484	58338	27.49483900785703	6491
r_pp_light_00021.fits	58797	60179.552813946735	2460179.5528139467	NaN	NaN	0	1.134172	NaN	-10.3	30	NaN	NaN	11686642.98251034	2551.7418238028367	58797	27.513184271395527	6485
r_pp_light_00022.fits	57185	60179.55324219912	2460179.553242199	NaN	NaN	0	1.133259	NaN	-10.2	30	NaN	NaN	12036249.384138651	2604.5204173300895	57185	29.30500989797472	6567
r_pp_light_00023.fits	57870	60179.55367098376	2460179.5536709838	NaN	NaN	0	1.132349	NaN	-10.3	30	NaN	NaN	11942307.47604703	2589.470602364965	57870	28.849242305889703	6401
r_pp_light_00024.fits	58350	60179.55410003476	2460179.5541000348	NaN	NaN	0	1.131442	NaN	-10.2	30	NaN	NaN	11612498.129828054	2539.064888685608	58350	30.02706575386085	6281
r_pp_light_00025.fits	57850	60179.554528807756	2460179.5545288078	NaN	NaN	0	1.13054	NaN	-10.3	30	NaN	NaN	10805180.524749609	2417.671340812542	57850	28.240931482310792	6699
r_pp_light_00026.fits	58445	60179.554957430344	2460179.5549574303	NaN	NaN	0	1.129642	NaN	-10.3	30	NaN	NaN	11361221.355794603	2502.0625554357134	58445	28.940474345062782	6451
r_pp_light_00027.fits	59496	60179.55538599519	2460179.555385995	NaN	NaN	0	1.128749	NaN	-10.2	30	NaN	NaN	10984894.870078208	2444.024302166725	59496	30.065291563275434	6448
r_pp_light_00028.fits	58603	60179.55581539357	2460179.5558153936	NaN	NaN	0	1.127857	NaN	-10.2	30	NaN	NaN	10722056.962939078	2403.24310356417	58603	28.51651744365545	6478
r_pp_light_00029.fits	60150	60179.55624417821	2460179.556244178	NaN	NaN	0	1.126971	NaN	-10.3	30	NaN	NaN	10947551.579198431	2438.725594841182	60150	29.911724137931035	6525
r_pp_light_00030.fits	59593	60179.556672847364	2460179.5566728474	NaN	NaN	0	1.126089	NaN	-10.3	30	NaN	NaN	12556863.785879476	2680.892887408677	59593	29.113594611145132	6532
