Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Source_SNR_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00013.fit	59982	60180.42631678283	2460180.426316783	NaN	NaN	0	1.14735	NaN	-10.2	15	NaN	NaN	26794290.849182114	4103.677945320106	59982	65.9069423929099	4739
r_pp_light_00014.fit	61722	60180.42657321785	2460180.426573218	NaN	NaN	0	1.147991	NaN	-10.2	15	NaN	NaN	23030290.732033048	3714.0892569018333	61722	63.92839036755387	4734
r_pp_light_00015.fit	61137	60180.42682895856	2460180.4268289586	NaN	NaN	0	1.148632	NaN	-10.2	15	NaN	NaN	26700594.773331355	4092.13722855308	61137	64.10492227979275	4632
r_pp_light_00016.fit	60923	60180.42708465317	2460180.427084653	NaN	NaN	0	1.149274	NaN	-10.2	15	NaN	NaN	22506315.343359377	3657.1117435758088	60923	63.129052765416404	4719
r_pp_light_00017.fit	60010	60180.42734030122	2460180.427340301	NaN	NaN	0	1.149918	NaN	-10.2	15	NaN	NaN	21392795.234178975	3534.982841505011	60010	63.333614153327716	4748
r_pp_light_00018.fit	59362	60180.427595949266	2460180.4275959493	NaN	NaN	0	1.150564	NaN	-10.2	15	NaN	NaN	21798647.067302216	3581.074426060996	59362	63.62372316030853	4797
r_pp_light_00019.fit	58476	60180.427851608954	2460180.427851609	NaN	NaN	0	1.151212	NaN	-10.2	15	NaN	NaN	21592715.83361037	3554.4336751375226	58476	65.06425789701429	4622
r_pp_light_00020.fit	59039	60180.42810734967	2460180.4281073497	NaN	NaN	0	1.151861	NaN	-10.2	15	NaN	NaN	20371700.70314767	3416.3538177933674	59039	63.38990426457789	4596
r_pp_light_00021.fit	58735	60180.42836307874	2460180.4283630787	NaN	NaN	0	1.152512	NaN	-10.2	15	NaN	NaN	22333693.618075155	3638.8830858239153	58735	63.03602275121129	4747
r_pp_light_00022.fit	58330	60180.42861876171	2460180.4286187617	NaN	NaN	0	1.153165	NaN	-10.2	15	NaN	NaN	23261311.352712106	3738.041923010259	58330	61.957986777564514	4689
r_pp_light_00023.fit	58868	60180.4288744214	2460180.4288744214	NaN	NaN	0	1.15382	NaN	-10.2	15	NaN	NaN	25687421.543868553	3993.3635865124156	58868	63.81089542892924	4791
r_pp_light_00024.fit	59056	60180.429130069446	2460180.4291300694	NaN	NaN	0	1.154476	NaN	-10.2	15	NaN	NaN	22744950.029106352	3683.8966566180784	59056	65.03336130927403	4766
r_pp_light_00025.fit	58409	60180.42938579898	2460180.429385799	NaN	NaN	0	1.155134	NaN	-10.2	15	NaN	NaN	18825126.415426895	3237.344143204962	58409	58.47595428078499	4637
r_pp_light_00027.fit	59550	60180.42989803245	2460180.4298980325	NaN	NaN	0	1.156458	NaN	-10.2	15	NaN	NaN	20587564.84473673	3444.3309921357977	59550	69.9679245283019	4770
r_pp_light_00028.fit	59577	60180.43015373871	2460180.4301537387	NaN	NaN	0	1.157121	NaN	-10.2	15	NaN	NaN	24951365.61393351	3916.4656633381674	59577	71.51432785503582	4746
r_pp_light_00029.fit	58586	60180.43041006988	2460180.43041007	NaN	NaN	0	1.157788	NaN	-10.2	15	NaN	NaN	23421429.159714885	3755.097610486965	58586	71.44333616298812	4712
r_pp_light_00030.fit	59529	60180.430666400585	2460180.4306664006	NaN	NaN	0	1.158457	NaN	-10.2	15	NaN	NaN	25888997.49719028	4014.2039884873425	59529	71.49896480331263	4830
